ExpID,MD_MMGBSA_VdW_mean,MD_MMGBSA_Elec_mean,MD_MMGBSA_PolarSolv_mean,MD_MMGBSA_NonPolarSolv_mean,MD_RMSF_mean,Coords_RMSD_from_Centroid_CA,Prop_ResCode_ALA,Prop_ResCode_ARG,Prop_ResCode_ASN,Prop_ResCode_ASP,Prop_ResCode_CYS,Prop_ResCode_GLN,Prop_ResCode_GLU,Prop_ResCode_GLY,Prop_ResCode_HIS,Prop_ResCode_ILE,Prop_ResCode_LEU,Prop_ResCode_LYS,Prop_ResCode_MET,Prop_ResCode_PHE,Prop_ResCode_PRO,Prop_ResCode_SER,Prop_ResCode_THR,Prop_ResCode_TRP,Prop_ResCode_TYR,Prop_ResCode_VAL,Prop_AminoAcidType_A,Prop_AminoAcidType_H,Prop_AminoAcidType_NC,Prop_AminoAcidType_P,Prop_AminoAcidType_PC,Prop_AminoAcidType_SC,Prop_MD_SS_He,Prop_MD_SS_Be,Prop_MD_SS_Co,Prop_hb,Prop_pc,Prop_ps,Prop_sb,Prop_ts,Prop_vdw,Prop_wb,MD_MMGBSA_VdW_sum,MD_MMGBSA_Elec_sum,MD_MMGBSA_PolarSolv_sum,MD_MMGBSA_NonPolarSolv_sum,MD_RMSF_sum,Planarity_RMSD_CA,Coords_RMSD_from_Centroid_COM,Planarity_RMSD_COM,MD_Interface_Fraction,Interface_Length,hb,pc,ps,sb,ts,vdw,wb,TotalContactCount,Contact_per_Interface,AF_Fraction_Disordered,MD_MMGBSA_total,MD_MMGBSA_Std_Dev,Transmembrane,GMM_Label_Combined
Q14940_P54619,-0.679995215311005,-2.59633014354067,2.97369043062201,-0.123818181818182,1.93118612440191,20.0896590403644,0.0589622641509434,0.0731132075471698,0.0400943396226415,0.0636792452830189,0.0212264150943396,0.044811320754717,0.0542452830188679,0.0495283018867925,0.0495283018867925,0.0589622641509434,0.129716981132075,0.0683962264150943,0.0165094339622642,0.0683962264150943,0.0306603773584906,0.0778301886792453,0.0683962264150943,0.0117924528301887,0.0400943396226415,0.101415094339623,0.106132075471698,0.360849056603774,0.110849056603774,0.224056603773585,0.17688679245283,0.0495283018867925,0.507075471698113,0.0966981132075472,0.438679245283019,0.0919811320754717,0.0070754716981132,0.0070754716981132,0.0212264150943396,0.0070754716981132,0.275943396226415,0.0165094339622642,-142.119,-542.633,621.5013,-25.878,403.6179,7.529951990247519,20.090026854444314,7.434473262915371,0.2102615694164989,209,18.0,0.0,0.0,3.0,0.0,57.0,2.0,80.0,0.3827751196172249,0.29,-78.2743,17.8965,False,0
Q14940_P54646,-0.793329738562092,-4.37352973856209,4.59048986928105,-0.14673660130719,2.05851176470588,24.9141646628197,0.0566343042071197,0.0663430420711974,0.0339805825242718,0.0598705501618123,0.0242718446601942,0.040453074433657,0.0598705501618123,0.06957928802589,0.0372168284789644,0.0501618122977346,0.134304207119741,0.0728155339805825,0.0242718446601942,0.040453074433657,0.0501618122977346,0.0663430420711974,0.0598705501618123,0.0080906148867313,0.0469255663430421,0.0857605177993528,0.0857605177993528,0.377022653721683,0.114886731391586,0.205501618122977,0.166666666666667,0.06957928802589,0.438511326860841,0.118122977346278,0.472491909385113,0.134304207119741,0.0145631067961165,0.0048543689320388,0.0339805825242718,0.0048543689320388,0.318770226537217,0.0728155339805825,-242.7589,-1338.3001,1404.6899,-44.9014,629.9046,9.480878860079358,24.929218172351373,9.457806657141578,0.2463768115942029,306,40.0,3.0,0.0,9.0,0.0,97.0,21.0,170.0,0.5555555555555556,0.33,-207.5639,26.9286,False,0
Q14940_Q02487,-0.464813043478261,-4.85145019762846,5.00904387351779,-0.0866648221343874,3.60766007905138,32.5111602029745,0.099609375,0.076171875,0.021484375,0.056640625,0.041015625,0.029296875,0.080078125,0.033203125,0.037109375,0.076171875,0.134765625,0.056640625,0.017578125,0.056640625,0.041015625,0.044921875,0.064453125,0.033203125,0.048828125,0.056640625,0.126953125,0.396484375,0.130859375,0.177734375,0.158203125,0.033203125,0.537109375,0.138671875,0.359375,0.064453125,0.005859375,0.005859375,0.025390625,0.005859375,0.197265625,0.025390625,-117.5977,-1227.4169,1267.2881,-21.9262,912.738,7.767568181962735,32.50025231655619,7.893547764171141,0.211892797319933,253,15.0,0.0,0.0,5.0,0.0,49.0,5.0,74.0,0.2924901185770751,0.33,-96.5271,17.2281,True,0
Q14940_Q13131,-0.872860810810811,-6.11830225225225,6.3468,-0.155464414414414,2.81318243243243,22.8965584390806,0.0644444444444444,0.0955555555555556,0.02,0.0822222222222222,0.0288888888888889,0.0422222222222222,0.0777777777777778,0.0688888888888889,0.0333333333333333,0.0733333333333333,0.1,0.0688888888888889,0.02,0.0288888888888889,0.0466666666666667,0.0777777777777778,0.0466666666666667,0.0155555555555556,0.0511111111111111,0.0777777777777778,0.0822222222222222,0.348888888888889,0.153333333333333,0.188888888888889,0.184444444444444,0.0688888888888889,0.468888888888889,0.113333333333333,0.457777777777778,0.171111111111111,0.0155555555555556,0.0066666666666666,0.0511111111111111,0.0066666666666666,0.357777777777778,0.0288888888888889,-193.7751,-1358.2631,1408.9896,-34.5131,624.5265,7.670346428812947,22.867910171106654,7.683051438494473,0.1791767554479419,222,37.0,2.0,0.0,10.0,0.0,79.0,5.0,133.0,0.5990990990990991,0.35,-167.3195,18.8304,False,0
Q14940_Q8IUW5,-0.761382692307692,-0.0021778846153846,0.408234134615385,-0.123615384615385,1.82710528846154,24.637254310278,0.0687203791469194,0.0213270142180095,0.0260663507109005,0.0545023696682464,0.0213270142180095,0.0355450236966825,0.0497630331753555,0.0687203791469194,0.0450236966824645,0.0781990521327014,0.149289099526066,0.0781990521327014,0.0213270142180095,0.0545023696682464,0.0260663507109005,0.0497630331753555,0.0545023696682464,0.0260663507109005,0.0355450236966825,0.163507109004739,0.101895734597156,0.471563981042654,0.0971563981042654,0.158767772511848,0.130331753554502,0.0687203791469194,0.774881516587678,0.0071090047393364,0.260663507109005,0.0876777251184834,0.0071090047393364,0.0071090047393364,0.0118483412322275,0.0071090047393364,0.229857819905213,0.0165876777251185,-158.3676,-0.453000000000003,84.9127,-25.712,380.0379,7.169824136388649,24.6748131123948,7.311072432481685,0.348993288590604,208,17.0,0.0,0.0,1.0,0.0,47.0,2.0,67.0,0.3221153846153846,0.55,-91.9691,11.5163,True,0
Q14940_Q969Z4,-0.668567832167832,-0.35628006993007,0.689759440559441,-0.110340909090909,2.3593013986014,27.9090932657449,0.0778546712802768,0.0536332179930796,0.0224913494809689,0.0501730103806228,0.0363321799307959,0.0397923875432526,0.0501730103806228,0.0882352941176471,0.0397923875432526,0.0536332179930796,0.122837370242215,0.0605536332179931,0.0155709342560554,0.0432525951557093,0.0570934256055363,0.0432525951557093,0.0501730103806228,0.0397923875432526,0.0294117647058824,0.119377162629758,0.102076124567474,0.420415224913495,0.0951557093425606,0.171280276816609,0.143598615916955,0.0882352941176471,0.607266435986159,0.0397923875432526,0.384083044982699,0.0813148788927336,0.0121107266435986,0.0051903114186851,0.0155709342560554,0.0051903114186851,0.216262975778547,0.0086505190311418,-191.2104,-101.8961,197.2712,-31.5575,674.7602,8.616488648476558,27.98224377919499,8.701275534344639,0.3891156462585034,286,22.0,2.0,0.0,3.0,0.0,61.0,1.0,89.0,0.3111888111888112,0.48,-115.7842,18.6462,True,0
Q14940_Q96HN2,-0.553072043010753,-1.84893333333333,2.14477096774194,-0.0985505376344086,2.46001989247312,23.3164853982691,0.0873015873015873,0.0714285714285714,0.044973544973545,0.0555555555555556,0.0291005291005291,0.0343915343915344,0.0925925925925926,0.0608465608465608,0.044973544973545,0.0343915343915344,0.134920634920635,0.082010582010582,0.0343915343915344,0.0185185185185185,0.0714285714285714,0.044973544973545,0.0608465608465608,0.0185185185185185,0.0608465608465608,0.0608465608465608,0.082010582010582,0.383597883597884,0.14021164021164,0.182539682539683,0.182539682539683,0.0608465608465608,0.452380952380952,0.044973544973545,0.55026455026455,0.0714285714285714,0.0079365079365079,0.0079365079365079,0.0185185185185185,0.0079365079365079,0.214285714285714,0.0079365079365079,-102.8714,-343.9016,398.9274,-18.3304,457.5637,8.470060771148102,23.34446913251611,8.423183828062712,0.1582978723404255,186,12.0,0.0,0.0,2.0,0.0,39.0,0.0,53.0,0.2849462365591398,0.35,-58.2179,11.1829,False,1
Q14940_Q96IK5,-0.49863829787234,-0.239257446808511,0.604378723404255,-0.0754936170212766,2.05545744680851,10.8817100992246,0.05,0.11,0.11,0.11,0.05,0.09,0.07,0.07,0.03,0.07,0.15,0.09,0.03,0.09,0.07,0.11,0.05,0.05,0.07,0.07,0.15,0.29,0.15,0.29,0.17,0.07,0.37,0.21,0.6,0.05,0.03,0.03,0.03,0.03,0.21,0.03,-23.436,-11.2451,28.4058,-3.5482,96.6065,3.762672091354269,10.92915734010543,4.009591595171655,0.0495258166491043,47,1.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.2127659574468085,0.33,-8.315,3.6704,False,0
Q14940_Q99653,-0.886590459363958,-4.7872480565371,5.1697628975265,-0.148978445229682,1.48689540636042,20.0907420028815,0.0541958041958042,0.106643356643357,0.0472027972027972,0.0856643356643357,0.0122377622377622,0.0611888111888112,0.0716783216783217,0.0332167832167832,0.0506993006993007,0.0751748251748252,0.0961538461538462,0.0576923076923077,0.0262237762237762,0.0751748251748252,0.0297202797202797,0.0646853146853147,0.0332167832167832,0.0157342657342657,0.0367132867132867,0.0611888111888112,0.117132867132867,0.316433566433566,0.152097902097902,0.197552447552448,0.204545454545455,0.0332167832167832,0.662587412587413,0.0332167832167832,0.335664335664336,0.166083916083916,0.0227272727272727,0.0052447552447552,0.0367132867132867,0.0052447552447552,0.361888111888112,0.0122377622377622,-250.9051,-1354.7912,1463.0429,-42.1609,420.7914,8.8743002960647,20.162845915010383,8.935206616793263,0.3541927409261577,283,46.0,5.0,0.0,9.0,0.0,102.0,2.0,164.0,0.5795053003533569,0.37,-179.637,17.75,False,0
Q14940_Q9NV66,-0.699862436548223,-7.09040355329949,7.19952588832487,-0.120505076142132,1.88228984771574,19.3940464985941,0.0775,0.0675,0.0375,0.0475,0.0225,0.0425,0.0675,0.0275,0.0225,0.0875,0.1375,0.0775,0.0275,0.0725,0.0225,0.0625,0.0675,0.0325,0.0675,0.0675,0.1575,0.3825,0.1075,0.2025,0.1525,0.0275,0.7375,0.0175,0.29,0.1175,0.0125,0.0075,0.0475,0.0075,0.2475,0.0775,-137.87290000000002,-1396.8095,1418.3066,-23.7395,370.8111,7.865752086637586,19.495331009303428,8.012063814213693,0.161873459326212,197,22.0,1.0,0.0,8.0,0.0,48.0,14.0,93.0,0.4720812182741117,0.31,-130.6633,9.4391,False,0
Q14940_Q9UNE7,-0.695842335766423,-2.49753211678832,2.6960503649635,-0.118324087591241,4.38422043795621,17.9306821659266,0.110714285714286,0.0892857142857143,0.0535714285714286,0.075,0.0321428571428571,0.0607142857142857,0.0607142857142857,0.0678571428571429,0.0321428571428571,0.0464285714285714,0.125,0.0535714285714286,0.0178571428571429,0.0535714285714286,0.0321428571428571,0.0821428571428571,0.0464285714285714,0.0107142857142857,0.0607142857142857,0.0821428571428571,0.103571428571429,0.360714285714286,0.125,0.232142857142857,0.153571428571429,0.0678571428571429,0.632142857142857,0.025,0.407142857142857,0.139285714285714,0.0107142857142857,0.0107142857142857,0.0392857142857143,0.0107142857142857,0.267857142857143,0.0535714285714286,-95.3304,-342.1619,369.3589,-16.2104,600.6382,5.4726864182351305,17.998632669705994,5.691575920224424,0.1613663133097762,137,18.0,0.0,0.0,4.0,0.0,36.0,6.0,64.0,0.4671532846715328,0.32,-82.0823,9.919,False,0
Q14940_Q9Y478,-0.296162962962963,-1.08069135802469,1.31484320987654,-0.0566037037037037,4.88075432098765,15.5792258135392,0.0654761904761905,0.0773809523809524,0.0654761904761905,0.101190476190476,0.0178571428571429,0.0654761904761905,0.0773809523809524,0.0416666666666667,0.0773809523809524,0.0535714285714286,0.125,0.0773809523809524,0.0178571428571429,0.0892857142857143,0.0535714285714286,0.0297619047619048,0.0892857142857143,0.0416666666666667,0.0178571428571429,0.136904761904762,0.113095238095238,0.363095238095238,0.160714285714286,0.196428571428571,0.196428571428571,0.0416666666666667,0.386904761904762,0.267857142857143,0.452380952380952,0.0178571428571429,0.0178571428571429,0.0178571428571429,0.0297619047619048,0.0178571428571429,0.0892857142857143,0.0178571428571429,-23.9892,-87.536,106.5023,-4.5849,395.3411,5.7814795064638025,15.670385671145969,5.867147443441675,0.1147308781869688,81,0.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0864197530864197,0.33,-6.997,4.4187,False,0
Q14973_P10586,-0.633803463203463,-5.93211731601732,6.17192164502165,-0.107105627705628,3.95844069264069,24.2162990442104,0.0491452991452991,0.0534188034188034,0.0448717948717949,0.0320512820512821,0.0448717948717949,0.0235042735042735,0.0491452991452991,0.0662393162393162,0.014957264957265,0.0747863247863248,0.117521367521368,0.0918803418803419,0.0705128205128205,0.0405982905982906,0.0534188034188034,0.0576923076923077,0.0576923076923077,0.0235042735042735,0.0491452991452991,0.10042735042735,0.10042735042735,0.433760683760684,0.0747863247863248,0.202991452991453,0.147435897435897,0.0662393162393162,0.579059829059829,0.177350427350427,0.282051282051282,0.0961538461538462,0.0106837606837607,0.0064102564102564,0.0277777777777778,0.0064102564102564,0.211538461538462,0.0448717948717949,-146.4086,-1370.3191,1425.7139,-24.7414,914.3998,7.828958594769841,24.24428583204646,7.869472244180649,0.1059633027522935,231,21.0,1.0,0.0,5.0,0.0,48.0,9.0,84.0,0.3636363636363636,0.06,-120.1639,12.2439,True,1
Q14973_P23468,-0.709466022099448,-4.25399364640884,4.6563638121547,-0.120027624309392,2.59483729281768,25.5758304047195,0.0424657534246575,0.0561643835616438,0.0397260273972603,0.0479452054794521,0.0287671232876712,0.0232876712328767,0.0643835616438356,0.0643835616438356,0.0068493150684931,0.0917808219178082,0.13013698630137,0.0726027397260274,0.0397260273972603,0.0616438356164384,0.0506849315068493,0.0671232876712329,0.0506849315068493,0.0123287671232877,0.0315068493150685,0.0917808219178082,0.0972602739726027,0.426027397260274,0.108219178082192,0.193150684931507,0.127397260273973,0.0643835616438356,0.546575342465754,0.110958904109589,0.367123287671233,0.089041095890411,0.0068493150684931,0.0041095890410958,0.0178082191780822,0.0041095890410958,0.23972602739726,0.0753424657534247,-256.8267,-1539.9457,1685.6037,-43.45,939.3311,9.37864500010007,25.597104290492894,9.473839755528868,0.1659028414298808,362,31.0,1.0,0.0,5.0,0.0,86.0,26.0,149.0,0.4116022099447514,0.06,-147.3344,20.8067,True,1
Q14973_Q9HD20,-0.572975,1.12179362745098,-0.778764705882353,-0.100288725490196,1.39014215686275,19.8934891728923,0.0893719806763285,0.0555555555555556,0.0314009661835749,0.0217391304347826,0.0169082125603865,0.0410628019323672,0.0458937198067633,0.0458937198067633,0.0169082125603865,0.0990338164251208,0.166666666666667,0.0555555555555556,0.0458937198067633,0.0942028985507246,0.0458937198067633,0.0507246376811594,0.0507246376811594,0.0169082125603865,0.0507246376811594,0.0893719806763285,0.147342995169082,0.5,0.0603864734299517,0.161835748792271,0.113526570048309,0.0458937198067633,0.794685990338164,0.0072463768115942,0.241545893719807,0.070048309178744,0.0120772946859903,0.0072463768115942,0.0072463768115942,0.0072463768115942,0.152173913043478,0.0072463768115942,-116.8869,228.8459,-158.868,-20.4589,283.589,7.260129626252797,19.93447264483541,7.149713847671239,0.1400137268359643,204,13.0,1.0,0.0,0.0,0.0,30.0,0.0,44.0,0.2156862745098039,0.09,-54.2228,12.4375,True,0
Q15043_O96000,-0.958473819742489,-3.59762875536481,4.06175622317597,-0.156101287553648,2.91874163090129,24.5325686627155,0.0783898305084746,0.0699152542372881,0.0275423728813559,0.0699152542372881,0.0317796610169492,0.108050847457627,0.0826271186440678,0.048728813559322,0.0444915254237288,0.0614406779661017,0.0741525423728814,0.0911016949152542,0.0444915254237288,0.0275423728813559,0.0233050847457627,0.0656779661016949,0.0233050847457627,0.0190677966101695,0.0572033898305085,0.0656779661016949,0.0911016949152542,0.315677966101695,0.146186440677966,0.230932203389831,0.192796610169492,0.048728813559322,0.675847457627119,0.0063559322033898,0.355932203389831,0.129237288135593,0.0105932203389831,0.0063559322033898,0.0275423728813559,0.0063559322033898,0.38771186440678,0.0360169491525424,-223.3244,-838.2475000000001,946.3892,-36.3716,680.0668000000001,7.81891052499101,24.622217980712986,7.892362401442444,0.3851239669421488,233,29.0,1.0,0.0,5.0,0.0,90.0,7.0,132.0,0.5665236051502146,0.28,-149.752,19.0481,False,1
Q15043_Q10471,-0.672167611336032,-1.16566599190283,1.5563024291498,-0.112753036437247,2.4937036437247,21.4315787652227,0.054,0.058,0.054,0.074,0.026,0.062,0.062,0.098,0.054,0.046,0.058,0.062,0.042,0.046,0.054,0.082,0.046,0.018,0.042,0.07,0.094,0.294,0.13,0.246,0.162,0.098,0.226,0.198,0.612,0.086,0.006,0.006,0.026,0.006,0.254,0.062,-166.0254,-287.9195,384.40670000000006,-27.85,615.9448,8.43647920524322,21.36358962275626,8.316518766564826,0.2583682008368201,247,20.0,0.0,0.0,5.0,0.0,62.0,14.0,101.0,0.4089068825910931,0.19,-96.2907,14.8459,True,0
Q15043_Q12907,-0.681066079295154,-0.445407488986784,0.7771,-0.106870044052863,2.56506475770925,32.5904193921214,0.0456521739130435,0.0369565217391304,0.0369565217391304,0.0369565217391304,0.0239130434782609,0.0673913043478261,0.041304347826087,0.0978260869565217,0.0456521739130435,0.058695652173913,0.132608695652174,0.05,0.0239130434782609,0.0717391304347826,0.0456521739130435,0.0934782608695652,0.0630434782608696,0.0195652173913044,0.041304347826087,0.0847826086956522,0.119565217391304,0.358695652173913,0.0717391304347826,0.258695652173913,0.119565217391304,0.0978260869565217,0.510869565217391,0.154347826086957,0.373913043478261,0.102173913043478,0.0108695652173913,0.0065217391304347,0.0108695652173913,0.0065217391304347,0.241304347826087,0.0108695652173913,-154.602,-101.10750000000002,176.40170000000003,-24.2595,582.2697,6.7967395131350665,32.63314280555899,6.780796438639165,0.3002645502645503,227,22.0,1.0,0.0,1.0,0.0,54.0,1.0,79.0,0.3480176211453744,0.27,-85.3769,8.0055,True,0
Q15043_Q16576,-0.82079306122449,0.476091020408163,-0.0133959183673469,-0.149047346938776,2.2066106122449,19.223257977348,0.0544354838709677,0.030241935483871,0.0463709677419355,0.0907258064516129,0.0221774193548387,0.0584677419354839,0.094758064516129,0.0745967741935484,0.0584677419354839,0.0665322580645161,0.0745967741935484,0.0786290322580645,0.0383064516129032,0.0383064516129032,0.0423387096774194,0.0786290322580645,0.0383064516129032,0.030241935483871,0.0342741935483871,0.0584677419354839,0.0907258064516129,0.304435483870968,0.179435483870968,0.219758064516129,0.155241935483871,0.0745967741935484,0.445564516129032,0.167338709677419,0.423387096774194,0.143145161290323,0.0141129032258065,0.0060483870967741,0.0544354838709677,0.0060483870967741,0.332661290322581,0.0584677419354839,-201.0943,116.64229999999996,-3.2819999999999823,-36.5166,540.6196,8.982951194616641,19.2843357719946,8.964438789073556,0.2855477855477855,245,34.0,2.0,0.0,12.0,0.0,81.0,13.0,142.0,0.5795918367346938,0.19,-84.2024,12.3423,False,0
Q15043_Q86V85,-0.525008275862069,3.16220689655172,-2.82668482758621,-0.0930234482758621,1.93929034482759,24.5363062483005,0.0844594594594595,0.0304054054054054,0.0574324324324324,0.0439189189189189,0.0439189189189189,0.0439189189189189,0.0641891891891892,0.0844594594594595,0.0506756756756757,0.0709459459459459,0.158783783783784,0.0304054054054054,0.0236486486486487,0.0912162162162162,0.0304054054054054,0.10472972972973,0.0439189189189189,0.0371621621621622,0.0439189189189189,0.0439189189189189,0.152027027027027,0.361486486486487,0.097972972972973,0.253378378378378,0.0912162162162162,0.0844594594594595,0.712837837837838,0.118243243243243,0.22972972972973,0.0844594594594595,0.0236486486486487,0.0236486486486487,0.0236486486486487,0.0101351351351351,0.206081081081081,0.0236486486486487,-76.1262,458.52,-409.8693,-13.4884,281.1971,4.572175173707123,24.58684744022588,4.710973205122976,0.1720047449584816,145,11.0,2.0,2.0,2.0,0.0,29.0,2.0,48.0,0.3310344827586207,0.17,-30.4819,7.7133,True,0
Q15043_Q8N428,-0.586337944664032,-4.04252924901186,4.37226126482213,-0.0902600790513834,1.95484624505929,21.1996467416287,0.060546875,0.068359375,0.044921875,0.072265625,0.021484375,0.052734375,0.068359375,0.072265625,0.041015625,0.068359375,0.080078125,0.048828125,0.037109375,0.041015625,0.048828125,0.099609375,0.048828125,0.021484375,0.052734375,0.056640625,0.103515625,0.322265625,0.134765625,0.244140625,0.146484375,0.072265625,0.330078125,0.158203125,0.546875,0.064453125,0.005859375,0.005859375,0.013671875,0.005859375,0.205078125,0.064453125,-148.3435,-1022.7599,1106.1821,-22.8358,494.5761,9.303641102968442,21.09874558839909,9.253722829269954,0.2674418604651162,253,15.0,0.0,0.0,2.0,0.0,51.0,15.0,83.0,0.3280632411067193,0.18,-88.9271,10.4818,True,0
Q15043_Q8NCL4,-0.874327384615385,-3.06310276923077,3.41018123076923,-0.129828615384615,1.15724861538462,20.9895366642704,0.0503048780487805,0.0472560975609756,0.0442073170731707,0.0564024390243902,0.0350609756097561,0.0533536585365854,0.0746951219512195,0.0929878048780488,0.0533536585365854,0.0564024390243902,0.0777439024390244,0.0777439024390244,0.0350609756097561,0.0472560975609756,0.0564024390243902,0.0746951219512195,0.0442073170731707,0.013719512195122,0.0289634146341463,0.0625,0.0807926829268293,0.315548780487805,0.126524390243902,0.233231707317073,0.169207317073171,0.0929878048780488,0.303353658536585,0.184451219512195,0.539634146341463,0.132621951219512,0.0106707317073171,0.0045731707317073,0.0259146341463415,0.0076219512195122,0.364329268292683,0.0442073170731707,-284.1564,-995.5084,1108.3089,-42.1943,376.1058,9.460856582604492,20.98075887488349,9.462629347883595,0.3286147623862487,325,42.0,2.0,0.0,7.0,1.0,118.0,13.0,183.0,0.563076923076923,0.17,-203.9238,15.4638,True,1
Q15043_Q96TC7,-0.729144711538462,-0.378574759615385,0.762161778846154,-0.121372355769231,2.88871826923077,30.4524308161852,0.0727923627684964,0.0632458233890215,0.0274463007159905,0.0489260143198091,0.0298329355608592,0.0441527446300716,0.0966587112171838,0.0704057279236277,0.0274463007159905,0.0441527446300716,0.125298329355609,0.0536992840095465,0.0250596658711217,0.058472553699284,0.0250596658711217,0.0799522673031026,0.0346062052505967,0.0250596658711217,0.0393794749403341,0.0727923627684964,0.115751789976134,0.347255369928401,0.14200477326969,0.201670644391408,0.137231503579952,0.0704057279236277,0.712410501193317,0.0035799522673031,0.305489260143198,0.0894988066825776,0.0059665871121718,0.0035799522673031,0.0178997613365155,0.0035799522673031,0.266109785202864,0.0536992840095465,-303.3242,-157.4871,317.0593,-50.4909,1201.7068,6.840640599462196,30.52594250074103,6.913910661373217,0.5018094089264173,416,36.0,1.0,0.0,6.0,0.0,110.0,21.0,174.0,0.4182692307692308,0.38,-152.9357,28.9352,True,0
Q15043_Q9HBR0,-0.617988715953307,-0.859665758754864,1.20561556420233,-0.113722568093385,2.15002684824903,23.6551696827624,0.0903846153846154,0.0288461538461538,0.0365384615384615,0.0403846153846154,0.025,0.0557692307692308,0.0519230769230769,0.0711538461538462,0.0288461538461538,0.0673076923076923,0.125,0.0480769230769231,0.0557692307692308,0.0826923076923077,0.025,0.0903846153846154,0.0365384615384615,0.025,0.0211538461538462,0.0980769230769231,0.117307692307692,0.432692307692308,0.0865384615384615,0.221153846153846,0.0942307692307692,0.0711538461538462,0.817307692307692,0.0057692307692307,0.211538461538462,0.0903846153846154,0.0057692307692307,0.0057692307692307,0.0173076923076923,0.0057692307692307,0.205769230769231,0.0211538461538462,-158.8231,-220.93409999999997,309.8432,-29.2267,552.5569,7.372388424317871,23.655870393587605,7.4354642259825,0.2176121930567315,257,22.0,0.0,0.0,3.0,0.0,52.0,4.0,81.0,0.3151750972762646,0.04,-62.9031,15.2314,True,0
Q15043_Q9Y6H3,-0.748522282608696,-0.583573369565217,0.99249402173913,-0.11724347826087,2.53967173913044,18.393833487361,0.0882352941176471,0.0668449197860963,0.0454545454545455,0.0882352941176471,0.0454545454545455,0.0561497326203209,0.0775401069518717,0.0454545454545455,0.0614973262032086,0.0454545454545455,0.0775401069518717,0.0775401069518717,0.0401069518716578,0.0561497326203209,0.0347593582887701,0.0775401069518717,0.0347593582887701,0.0240641711229947,0.0347593582887701,0.0668449197860963,0.0989304812834225,0.31283422459893,0.157754010695187,0.227272727272727,0.189839572192513,0.0454545454545455,0.601604278074866,0.0454545454545455,0.401069518716578,0.0989304812834225,0.0240641711229947,0.0080213903743315,0.0240641711229947,0.0080213903743315,0.275401069518717,0.0508021390374332,-137.7281,-107.37749999999994,182.6189,-21.5728,467.2996,6.823843283459862,18.56929283448149,6.825009419421462,0.2835130970724191,184,17.0,3.0,0.0,3.0,0.0,50.0,8.0,81.0,0.4402173913043478,0.24,-82.1368,16.0012,False,0
Q15758_P43007,-0.807466091954023,-0.734429885057471,1.10883505747126,-0.135460344827586,1.10465287356322,19.3756793919437,0.076271186440678,0.0706214689265537,0.0593220338983051,0.0367231638418079,0.0141242937853107,0.019774011299435,0.0875706214689266,0.0706214689265537,0.0141242937853107,0.0706214689265537,0.155367231638418,0.0254237288135593,0.0367231638418079,0.076271186440678,0.0423728813559322,0.0819209039548023,0.0593220338983051,0.0141242937853107,0.0310734463276836,0.110169491525424,0.104519774011299,0.449152542372881,0.115819209039548,0.200564971751412,0.0932203389830509,0.0706214689265537,0.652542372881356,0.166666666666667,0.231638418079096,0.161016949152542,0.019774011299435,0.0084745762711864,0.019774011299435,0.0084745762711864,0.30225988700565,0.019774011299435,-140.4991,-127.7908,192.9373,-23.5701,192.2096,6.542271421004401,19.43071406268345,6.4513692955045325,0.1909989023051591,174,27.0,2.0,0.0,2.0,0.0,52.0,2.0,85.0,0.4885057471264368,0.18,-90.8559,8.3227,True,0
Q15758_P61106,-0.515101639344262,-3.10446120218579,3.38681693989071,-0.0919502732240437,1.36207431693989,17.9929446182368,0.0833333333333333,0.0779569892473118,0.0403225806451613,0.0456989247311828,0.0295698924731183,0.0456989247311828,0.0510752688172043,0.0994623655913978,0.0295698924731183,0.0725806451612903,0.110215053763441,0.0349462365591398,0.0295698924731183,0.0510752688172043,0.0456989247311828,0.0940860215053763,0.0725806451612903,0.0241935483870968,0.0456989247311828,0.0618279569892473,0.104838709677419,0.362903225806452,0.0887096774193548,0.25,0.126344086021505,0.0994623655913978,0.669354838709677,0.104838709677419,0.274193548387097,0.0994623655913978,0.0134408602150538,0.0080645161290322,0.0349462365591398,0.0080645161290322,0.18010752688172,0.0241935483870968,-94.2636,-568.1164,619.7875,-16.8269,249.2596,7.501533437545195,18.033575181824435,7.396098986491278,0.2909379968203497,183,17.0,1.0,0.0,5.0,0.0,32.0,3.0,58.0,0.3169398907103825,0.18,-52.1081,22.713,False,0
