ExpID,MD_MMGBSA_VdW_mean,MD_MMGBSA_Elec_mean,MD_MMGBSA_PolarSolv_mean,MD_MMGBSA_NonPolarSolv_mean,MD_RMSF_mean,Coords_RMSD_from_Centroid_CA,Prop_ResCode_ALA,Prop_ResCode_ARG,Prop_ResCode_ASN,Prop_ResCode_ASP,Prop_ResCode_CYS,Prop_ResCode_GLN,Prop_ResCode_GLU,Prop_ResCode_GLY,Prop_ResCode_HIS,Prop_ResCode_ILE,Prop_ResCode_LEU,Prop_ResCode_LYS,Prop_ResCode_MET,Prop_ResCode_PHE,Prop_ResCode_PRO,Prop_ResCode_SER,Prop_ResCode_THR,Prop_ResCode_TRP,Prop_ResCode_TYR,Prop_ResCode_VAL,Prop_AminoAcidType_A,Prop_AminoAcidType_H,Prop_AminoAcidType_NC,Prop_AminoAcidType_P,Prop_AminoAcidType_PC,Prop_AminoAcidType_SC,Prop_MD_SS_He,Prop_MD_SS_Be,Prop_MD_SS_Co,Prop_hb,Prop_pc,Prop_ps,Prop_sb,Prop_ts,Prop_vdw,Prop_wb,MD_MMGBSA_VdW_sum,MD_MMGBSA_Elec_sum,MD_MMGBSA_PolarSolv_sum,MD_MMGBSA_NonPolarSolv_sum,MD_RMSF_sum,Planarity_RMSD_CA,Coords_RMSD_from_Centroid_COM,Planarity_RMSD_COM,MD_Interface_Fraction,Interface_Length,hb,pc,ps,sb,ts,vdw,wb,TotalContactCount,Contact_per_Interface,AF_Fraction_Disordered,MD_MMGBSA_total,MD_MMGBSA_Std_Dev,Transmembrane,GMM_Label_Combined
O15427_Q9HAU0,-0.506454594594595,0.799136216216216,-0.396552972972973,-0.0912437837837838,3.02196756756757,3.4170896679394063,-3.50200208078412,-2.1005584651207623,-3.1808277572306705,-3.1808277572306705,-3.708137270718349,-2.8275953517519934,-2.933296802613199,-1.945910149055313,-3.9648864949852163,-2.8275953517519934,-2.4820289499603847,-2.8275953517519934,-3.50200208078412,-2.7309738410041478,-3.1808277572306705,-2.2765344157941034,-2.5592350561980974,-3.050109044432063,-2.7309738410041478,-2.7309738410041478,-1.722139834950295,-1.0844777777332053,-2.4095572125462135,-1.0844777777332053,-1.6030684641486181,-1.945910149055313,-0.09581792289723379,-1.8519995496054151,-0.2567198468478157,-2.6419103985976644,-3.708137270718349,-4.822966130975709,-4.306764150173336,-4.822966130975709,-1.3566381515370038,-4.822966130975709,-93.6941,147.84019999999995,-73.36230000000003,-16.8801,559.064,1.8040474985936599,3.415178247200065,1.8121354732382418,-1.6671967465862934,5.225746673713201,2.4849066497880004,1.3862943611198906,0.0,0.6931471805599453,0.0,3.6375861597263857,0.0,3.9702919135521215,-0.9391054096403263,0.0,-27.321,2.345127207259715,False,0
O15427_Q9Y2G0,-0.484926751592357,-2.99922420382166,3.38096878980892,-0.0878191082802548,1.77915796178344,2.9044447759059504,-2.5582379228735497,-2.468099531471619,-2.880519461453153,-2.762671285582435,-3.542568334843015,-3.0122615755052013,-3.0122615755052013,-2.655921135667263,-3.3354460040993743,-2.655921135667263,-1.9176397151170579,-2.762671285582435,-3.542568334843015,-2.655921135667263,-2.5582379228735497,-2.2324394836272856,-3.16189839012566,-4.143134726391533,-3.16189839012566,-2.5582379228735497,-2.162974654293141,-0.44468582126144574,-2.2324394836272856,-1.218928895479586,-1.7102985227690743,-2.655921135667263,0.471019373365571,-4.66028948520917,-0.2767530019195906,-3.3354460040993743,-4.143134726391533,-4.66028948520917,-3.80029304148484,-4.66028948520917,-1.486982963416974,-3.542568334843015,-76.1335,-470.8782,530.8121,-13.7876,279.3278,1.9315552732063326,2.9081970978227774,1.945255593272272,-1.7560992888291707,5.062595033026967,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681096,0.0,3.3672958299864737,1.3862943611198906,3.6635616461296463,-1.141537333385144,-1.6582280766035322,-24.7513,2.4790227066290256,False,0
O15431_A6NCS6,-0.951917164179104,2.43624104477612,-2.04447611940299,-0.130092537313433,2.42250970149254,2.763236954050135,-2.059074238855401,-1.6812175948282315,-3.641338509344934,-3.641338509344934,-3.9852734671677363,-2.715862740839003,-2.4888670510040964,-2.1339623805582546,-3.641338509344934,-3.382505248650001,-2.059074238855401,-3.382505248650001,-3.1742587593793927,-2.8487778605973264,-2.3899587232026334,-2.715862740839003,-3.382505248650001,-3.9852734671677363,-3.9852734671677363,-2.2135514706236474,-2.5968245659919846,-0.2940718705505516,-2.2985770715965064,-1.6812175948282315,-1.4278707879656283,-2.1339623805582546,-0.11692133805890303,-1.2931005842219414,-0.491407537908891,-1.8571422284909067,-3.9852734671677363,-4.503506532211587,-4.503506532211587,-4.503506532211587,-0.665897538112568,-4.503506532211587,-127.5569,326.4563,-273.95980000000003,-17.4324,324.6163,1.9055260511099057,2.7765330565164708,1.9198425668151684,-0.4587464747211012,4.90527477843843,2.8903717578961645,0.6931471805599453,0.0,0.0,0.0,3.828641396489095,0.0,4.1588830833596715,-0.11954515064978255,-0.2818511521409879,-88.8098,2.184218136889295,False,1
O15431_O14654,-0.763863095238095,-2.53522261904762,2.7192380952381,-0.121810714285714,3.92701547619048,2.6469024220728277,-2.9087208965643607,-2.360854001118022,-3.1720836633614407,-3.5204608024889743,-2.9087208965643607,-2.2230324612920915,-2.2230324612920915,-2.5164550075229264,-2.6958549280083917,-2.9087208965643607,-2.098986137752802,-2.6958549280083917,-2.5164550075229264,-2.9087208965643607,-2.6958549280083917,-2.360854001118022,-2.6958549280083917,-3.5204608024889743,-3.1720836633614407,-2.360854001118022,-2.360854001118022,-0.6165139545390299,-2.098986137752802,-0.9940394847485307,-1.52885742577476,-2.5164550075229264,-1.1139972075075901,0.04598511324182242,-0.6418538861723926,-1.6945957207744105,-4.043051267834552,-4.043051267834552,-3.5204608024889743,-4.043051267834552,-0.6673946844575305,-4.043051267834552,-64.1645,-212.9587,228.416,-10.2321,329.8693,1.6981653498063778,2.6595843363961444,1.7169013988050428,-1.3217558399823202,4.442651256490317,2.5649493574615367,0.0,0.0,0.6931471805599453,0.0,3.3672958299864737,0.0,3.737669618283368,-0.04762804898925466,0.9444616088408513,-55.9756,2.225822832099816,False,0
O15431_P11117,-0.758853787878788,-1.10234772727273,1.45611893939394,-0.121938636363636,3.13428106060606,2.940652577143962,-2.117501103504185,-2.984126727433682,-3.367295829986475,-3.970291913552123,-3.970291913552123,-2.5810139599653428,-2.7001761446713033,-2.5810139599653428,-3.626243883122452,-2.5810139599653428,-1.4572460970921743,-2.984126727433682,-3.367295829986475,-2.2823823856765264,-3.367295829986475,-2.5810139599653428,-2.833213344056215,-3.970291913552123,-3.626243883122452,-2.117501103504185,-2.0424763474463625,-0.05927660992954109,-2.5810139599653428,-1.36330484289519,-2.197224577336219,-2.5810139599653428,1.2743206895703443,-3.158932788901168,-1.1284652518177931,-2.2823823856765264,-4.4886363697321405,-4.4886363697321405,-4.4886363697321405,-4.4886363697321405,-1.2314603877914994,-4.4886363697321405,-100.1687,-145.50990000000002,192.2077,-16.0959,413.7251,1.590217171740303,2.938542376221003,1.6338899697773208,-1.07303544687846,4.890349128221754,2.4849066497880004,0.0,0.0,0.0,0.0,3.4011973816621555,0.0,3.7135720667043075,-0.8329091229351042,-1.1526795099383855,-66.4343,1.9239274328054723,True,1
O43246_O14929,-0.378762809917355,-2.59691157024793,2.89854132231405,-0.0708768595041322,2.05943140495868,3.0903381941713843,-2.742988252463491,-1.8059441042200075,-3.27923897459529,-2.609204366465577,-3.5388867844353418,-2.609204366465577,-2.3804275797579795,-2.742988252463491,-3.88362353090645,-3.070164868336761,-2.609204366465577,-2.742988252463491,-3.27923897459529,-2.609204366465577,-2.28060618627527,-2.1882959465919205,-3.27923897459529,-4.4026459218766165,-2.3804275797579795,-3.070164868336761,-1.8059441042200075,-0.9134698555325145,-1.8059441042200075,-1.2553570036724149,-1.4014845266138676,-2.742988252463491,0.11302338840339576,-2.3804275797579795,-0.1616413515564148,-3.5388867844353418,-3.88362353090645,-4.4026459218766165,-3.88362353090645,-4.4026459218766165,-2.1023258355134287,-3.5388867844353418,-45.8303,-314.2263,350.7235,-8.5761,249.1912,1.9341291427232739,3.0869715473721406,1.923976540500989,-1.9529690018949388,4.804021044733257,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,0.0,2.5649493574615367,1.0986122886681096,2.9444389791664403,-1.7443572303334711,-2.3136349291806306,-12.1917,1.753520940240617,False,1
O43246_P11717,-0.573426046511628,-0.81664,1.23597441860465,-0.109678604651163,1.94818604651163,3.1344395338649345,-2.887953377031882,-2.9837560825072753,-3.2046575758659213,-2.5698998626213925,-3.482422821584741,-3.2046575758659213,-2.799717389628034,-2.2126094961756984,-3.482422821584741,-2.7178782900384717,-2.378043504245639,-2.2653136981968145,-4.115546769872705,-2.799717389628034,-2.502429000480203,-2.378043504245639,-2.502429000480203,-3.8595594358924044,-3.08864724263236,-3.08864724263236,-2.1134317419083843,-0.8451144534062615,-1.9777430756285235,-1.1481580252195367,-1.6712553434573103,-2.2126094961756984,-2.02141770156346,-0.7173279787571591,0.3901976359773768,-2.502429000480203,-4.456670177669645,-4.972125439334384,-3.8595594358924044,-4.972125439334384,-1.1481580252195367,-1.9354661898942271,-123.2866,-175.57760000000002,265.7345,-23.5809,418.86,1.9685629524131534,3.1306921861437105,1.9644678406282023,-2.4914741835350864,5.375278407684164,2.772588722239781,0.6931471805599453,0.0,1.3862943611198906,0.0,3.951243718581427,3.295836866004329,4.574710978503383,-0.2147753016436933,-2.197224577336219,-40.6269,2.223227983577638,True,1
O43246_P23284,-0.590417123287671,-0.868765068493151,1.19783904109589,-0.0898876712328767,2.42068493150685,2.8113489396189992,-3.0875398228071136,-2.6867728026549247,-2.9373966965410263,-2.6867728026549247,-4.070734696582966,-3.0875398228071136,-3.0875398228071136,-2.0832222645197427,-2.9373966965410263,-3.4692021107762123,-2.481276881737421,-2.153261453915102,-3.727413118116181,-2.390595970316759,-2.390595970316759,-2.5794950684639155,-2.5794950684639155,-3.4692021107762123,-3.0875398228071136,-2.481276881737421,-1.8355040181909092,-0.918640909219109,-2.227415549615366,-1.3164507877526284,-1.3989261080257918,-2.0832222645197427,-1.5309662969926021,-1.441745665656104,0.8060875917405413,-2.153261453915102,-3.0875398228071136,-4.588363067671714,-4.588363067671714,-4.588363067671714,-1.1996154989569792,-4.588363067671714,-86.2009,-126.8397,174.8845,-13.1236,353.42,1.8836997586135826,2.8134051153314843,1.8853518391594628,-1.4715919416317857,4.990432586778736,2.70805020110221,1.791759469228055,0.0,0.0,0.0,3.526360524616161,0.0,3.9702919135521215,-0.5920510636885765,-1.900958761193047,-47.0008,2.473129234164864,False,1
O43246_Q6UX53,-0.71712375,-2.7281,2.98799125,-0.11349,1.5770975,2.595117467966526,-2.1707329618892413,-2.645529844120875,-3.471966452550364,-2.645529844120875,-3.9951379121386528,-2.645529844120875,-3.1229940531649176,-2.3092296357127142,-3.1229940531649176,-2.645529844120875,-1.9322113046971472,-3.1229940531649176,-3.1229940531649176,-2.1707329618892413,-2.3092296357127142,-2.4654885639308985,-2.859021228012089,-2.645529844120875,-2.645529844120875,-2.645529844120875,-1.3938415667552708,-0.3904272307436252,-2.3092296357127142,-1.55268509584165,-2.0459936076122975,-2.3092296357127142,0.7021970160798647,-3.471966452550364,-0.3654597734944629,-2.0459936076122975,-3.471966452550364,-3.471966452550364,-3.471966452550364,-3.9951379121386528,-1.114741670597993,-2.859021228012089,-57.3699,-218.248,239.0393,-9.0792,126.1678,1.6537929805747769,2.5998917400827315,1.6743228011417657,-2.236712348843338,4.394449154672438,2.197224577336219,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.995732273553991,1.3862943611198906,3.526360524616161,-0.3536400402435784,-2.197224577336219,-43.3138,1.7925091881186008,False,1
O43246_Q8IUH4,-0.571691930835735,-0.155472910662824,0.472399135446686,-0.0958971181556196,2.29979971181556,3.4802624105548308,-2.5866893440979424,-3.382177056983124,-2.83019219372204,-3.5791233269830736,-3.5791233269830736,-3.1414733069852083,-3.382177056983124,-2.5866893440979424,-3.0062824844491445,-2.83019219372204,-1.5066986302561511,-3.0062824844491445,-3.382177056983124,-2.7771514677981988,-2.885857077541637,-2.6314295275663735,-2.83019219372204,-3.693281515514573,-3.693281515514573,-2.5436070839797633,-2.2131993579439535,-0.2237864314392134,-2.83019219372204,-1.2083112059245342,-2.006028416108786,-2.5866893440979424,0.28185115214098744,-3.4760986898352733,-0.29935860211361565,-2.677972745864932,-5.448173122092434,-5.448173122092434,-4.59511985013459,-5.448173122092434,-1.3249254147435985,-4.59511985013459,-198.3771,-53.9491,163.9225,-33.2763,798.0305,2.1085183097642104,3.479394361154572,2.0963571933975724,-0.8452372785742364,5.8522024797744745,3.0910424533583156,0.0,0.0,1.0986122886681096,0.0,4.290459441148391,1.0986122886681096,4.584967478670571,-0.9467499393588636,-2.197224577336219,-107.6879,2.410147183406712,True,1
O43246_Q99523,-0.675900831024931,-2.11591745152355,2.43301191135734,-0.110864542936288,1.15559833795014,3.1211116096468468,-2.8716796248840115,-3.047404284098312,-3.4227035868831184,-3.182354912247337,-4.380636780384824,-2.927221911123446,-2.8716796248840115,-2.2566170299052475,-3.516508228173151,-3.182354912247337,-2.1059848642370635,-3.2566710210302605,-3.4227035868831184,-2.7198323698004705,-2.673414704439453,-2.164089015740121,-2.4282466162225083,-3.7334590857470222,-3.047404284098312,-2.62880082944807,-1.9712680846453972,-0.6420635517565565,-2.322387720290225,-1.0337246664622366,-2.164089015740121,-2.2566170299052475,-1.4618350915779745,-0.7034671895919351,0.021978906718777336,-2.2250041414432955,-4.634728988229638,-4.973971309724674,-4.0073331852324685,-4.973971309724674,-1.2911434043077001,-3.182354912247337,-244.0002,-763.8462,878.3172999999999,-40.0221,417.171,2.3728084921045505,3.1247477695336503,2.3777751349119183,-0.8944472422710793,5.891644211825771,3.5553480614894135,1.0986122886681096,0.6931471805599453,1.791759469228055,0.6931471805599453,4.356708826689592,2.6390573296152584,4.897839799950911,-0.5389965007326869,-1.7346010553881064,-156.4173,2.695437663051366,True,1
O43246_Q9UHN6,-0.56278188976378,-1.41600826771654,1.82532952755906,-0.104940551181102,1.07580393700787,3.036517037747166,-2.6163525359215014,-2.679359708639281,-2.7460294491674264,-2.445523321787626,-3.82269489730137,-2.3936579783228558,-2.9734866646066718,-2.5565985782441163,-3.6516567436233287,-3.260118783402249,-2.5565985782441163,-2.7460294491674264,-3.82269489730137,-2.892427257078261,-2.2961816559588386,-2.25021710747673,-2.8168530609510096,-3.82269489730137,-3.260118783402249,-3.260118783402249,-2.205901421361908,-0.8584400369404475,-1.9683326131111456,-0.8771229974499258,-1.8308898930038233,-2.5565985782441163,-1.8308898930038233,-1.590875894574041,0.9826133748052279,-2.445523321787626,-4.027333851939143,-5.137757301535609,-4.027333851939143,-5.137757301535609,-1.2440292885266153,-2.445523321787626,-142.9466,-359.66610000000003,463.6337,-26.6549,273.2542,2.146724793698467,3.033132477137605,2.151058230538993,-1.8379215109912173,5.541263545158426,2.995732273553991,1.3862943611198906,0.0,1.3862943611198906,0.0,4.04305126783455,2.995732273553991,4.61512051684126,-0.43178241642553783,-2.5866893440979424,-52.0352,2.599848616389978,True,0
O43511_Q09328,-0.490882530120482,-3.02305090361446,3.34691295180723,-0.0908174698795181,2.30745632530121,3.2519180213969654,-3.2503744919275714,-2.783744216411567,-3.0957336269341966,-2.730559189996132,-4.2965292625154685,-2.8982769374032773,-2.4545771103532656,-2.631089159966082,-3.6483637852202153,-2.730559189996132,-2.101457672244211,-2.584398917077394,-3.6483637852202153,-2.631089159966082,-3.0259172498923883,-2.4545771103532656,-3.0957336269341966,-3.534070663042128,-3.170307858233289,-2.5395107838228514,-1.9289605907415401,-0.7088601862245001,-1.8504429710561456,-1.3043559182814521,-1.7761747382113575,-2.631089159966082,-0.2642129379109347,-2.4545771103532656,0.05374427600669274,-2.584398917077394,-5.404177757247515,-5.404177757247515,-3.776585034533043,-5.404177757247515,-1.5123078959127905,-3.0259172498923883,-162.973,-1003.6529,1111.1751,-30.1514,766.0755,2.1973494352826077,3.2514187460519803,2.1893056038807757,-1.1897150169165827,5.808142489980444,3.1354942159291497,0.0,0.0,1.9459101490553132,0.0,4.0943445622221,2.70805020110221,4.624972813284271,-0.8272971936805339,-1.6582280766035322,-69.2562,2.8335074184591584,True,1
O43511_Q13257,-0.561805109489051,-4.89724744525547,5.22360729927007,-0.117443065693431,2.01346569343066,2.8304198915921295,-3.0222993009387134,-2.322387720290225,-2.8716796248840115,-2.7389406881215486,-4.52540521751923,-2.413581868966071,-2.413581868966071,-3.196816106803468,-4.52540521751923,-2.1581571091453053,-2.1581571091453053,-2.237552622723191,-4.52540521751923,-3.196816106803468,-3.0222993009387134,-2.6200814281562526,-2.6200814281562526,-4.0073331852324685,-2.8716796248840115,-2.0834656919795584,-2.322387720290225,-0.5414207443441927,-1.8821435306963252,-1.1565995463184606,-1.5505974124111668,-3.196816106803468,-0.5108256237659906,-1.236762627148927,-0.14310084364067444,-2.0834656919795584,-4.52540521751923,-4.52540521751923,-3.404894243543483,-4.52540521751923,-1.3206252576120319,-2.0128807751614954,-76.9673,-670.9229,715.6342,-16.0897,275.8448,1.948610908991284,2.8308118320114097,1.9413836080630933,-1.7418738147171862,4.927253685157204,2.70805020110221,0.0,0.0,1.3862943611198906,0.0,3.3672958299864737,2.772588722239781,4.110873864173311,-0.2494608596315835,-1.815289966638249,-42.2386,2.4562756669888475,False,1
O43511_Q14139,-0.527726605504587,-2.22979541284404,2.54220458715596,-0.0923298165137615,2.20210183486239,3.240625352927643,-2.9981103959589577,-3.2188758248681992,-2.6561517629745586,-2.6561517629745586,-3.8735131506662728,-2.4534651239531806,-2.7324416542263696,-3.6682128173053767,-3.2188758248681992,-2.584606010011089,-2.4534651239531806,-2.227761301196301,-3.3487338121264147,-2.8142103969306,-2.5172075945763215,-2.335374915817036,-3.2188758248681992,-4.985887124407074,-3.2188758248681992,-2.227761301196301,-2.335374915817036,-0.5374615810146051,-1.9932874300663286,-1.0216512475319823,-1.653522185566119,-3.6682128173053767,0.03620304866395996,-2.4534651239531806,-0.19062035960865165,-2.5172075945763215,-4.985887124407074,-4.985887124407074,-3.8735131506662728,-4.985887124407074,-1.2426105970313481,-4.470495282661493,-115.0444,-486.0954,554.2006,-20.1279,480.0582,2.1280479960328487,3.241231914004322,2.12168364296263,-1.924047734750102,5.389071729816501,2.772588722239781,0.0,0.0,1.3862943611198906,0.0,3.8918202981106265,0.6931471805599453,4.219507705176107,-0.8125872174239581,-2.197224577336219,-78.2622,2.876075608750228,False,1
O43511_Q15165,-0.496318681318681,0.0294538461538464,0.208764835164835,-0.0872769230769231,1.53346153846154,2.7538201073206365,-1.97045125797143,-2.990161228504536,-3.2525868822105117,-3.600048240407319,-4.121743536410217,-4.121743536410217,-2.599836616461977,-2.185459735756633,-3.2525868822105117,-2.3084502124464437,-1.1561821404895851,-3.2525868822105117,-3.600048240407319,-2.0734713746933364,-2.990161228504536,-2.990161228504536,-3.600048240407319,-3.600048240407319,-2.990161228504536,-2.0734713746933364,-1.7016083722337587,0.23511974236092392,-2.445241393395569,-2.445241393395569,-2.3084502124464437,-2.185459735756633,0.5910979262057763,-1.7016083722337587,-0.857450231851221,-1.97045125797143,-4.121743536410217,-4.121743536410217,-3.600048240407319,-4.121743536410217,-1.4750898599030247,-3.2525868822105117,-45.165,2.680300000000018,18.99759999999997,-7.9422,139.545,1.5829242391302554,2.7484002856843057,1.5791067442290445,-2.3726030798962423,4.5217885770490405,2.3978952727983707,0.0,0.0,0.6931471805599453,0.0,2.833213344056216,1.0986122886681096,3.4011973816621555,-0.7598385550586177,-1.992430164690206,-32.6391,1.768354360781733,False,0
O43511_Q9H4A6,-0.465743093922652,-5.11463922651934,5.2968453038674,-0.0918082872928177,2.48147403314917,3.0190586617296864,-2.4587042773939753,-2.1912004627328336,-3.0275728794096506,-3.0275728794096506,-3.0275728794096506,-2.9106329430359863,-2.4587042773939753,-3.1584178558310865,-3.479840508981268,-3.479840508981268,-1.9212935214199558,-2.3860957258672157,-3.6860978111520613,-3.1584178558310865,-3.3071684320138797,-2.4587042773939753,-2.804802342223437,-3.3071684320138797,-2.804802342223437,-2.804802342223437,-2.0226250666361705,-0.7884573603642702,-2.0226250666361705,-1.1131579996704892,-1.3965159151914306,-3.1584178558310865,0.054361209218886986,-4.284964921830753,0.08701137698963146,-2.1912004627328336,-3.9429678092775666,-4.801285064914392,-2.9106329430359863,-4.801285064914392,-1.431052261761382,-3.1584178558310865,-84.2995,-925.7497,958.729,-16.6173,449.1468,2.016337995714984,3.022916408897548,2.0069864402859308,-1.4684597611633807,5.204006687076795,2.8903717578961645,1.0986122886681096,0.0,2.197224577336219,0.0,3.5553480614894135,1.9459101490553132,4.219507705176107,-0.5315058290035293,-1.7346010553881064,-63.4643,2.668900418766612,False,1
O43826_Q9NS00,-0.606215172413793,-0.132331724137931,0.458708275862069,-0.0986834482758621,1.14353379310345,2.7751952697151543,-2.679578527020898,-2.219952828413775,-2.930304468231535,-2.930304468231535,-3.7205165390571167,-3.2545939074702788,-2.679578527020898,-2.4739775792558096,-3.462257638423402,-3.462257638423402,-2.679578527020898,-2.145742621501073,-3.2545939074702788,-2.930304468231535,-2.29887451359751,-2.3832429960114996,-2.79799843776515,-3.080497540181701,-2.219952828413775,-3.7205165390571167,-1.569432577820403,-1.0452663079628177,-2.145742621501073,-1.307903727174167,-1.307903727174167,-2.4739775792558096,-0.3970262394623001,-2.930304468231535,0.43936665978384526,-2.572248659943149,-3.2545939074702788,-4.581560320348961,-3.7205165390571167,-4.581560320348961,-1.0806745879814441,-3.2545939074702788,-87.9012,-19.1881,66.51270000000001,-14.3091,165.8124,2.0223693433330783,2.774199971237061,2.0184742791560484,-1.377636298376776,4.983606621708336,2.3025850929940455,1.6094379124341003,0.0,1.0986122886681096,0.0,3.6109179126442243,1.6094379124341003,4.025351690735149,-0.4924764850977942,-2.197224577336219,-54.1713,2.0824370506596344,True,0
O43868_Q5BJF2,-0.647839102564103,0.532115384615385,-0.253604487179487,-0.10265641025641,1.38933076923077,2.79903675004032,-2.3774864011671637,-3.005682604407159,-4.6539603501575275,-4.136765278106051,-2.8738969206926583,-3.793882763123921,-3.1553624191458747,-3.3289524747888253,-3.5361166995615267,-2.299130858125958,-1.7028910814912153,-3.3289524747888253,-3.005682604407159,-2.0274367566895175,-2.3774864011671637,-2.4612967841488658,-2.649209701079277,-3.005682604407159,-3.1553624191458747,-2.55148114041067,-1.479290617793815,-0.050325083887514666,-3.005682604407159,-1.4382022207219096,-2.299130858125958,-3.3289524747888253,1.2467084595866633,-4.6539603501575275,-0.9923900754128026,-2.2254950112744742,-3.793882763123921,-4.6539603501575275,-4.6539603501575275,-4.136765278106051,-1.3590022188318858,-4.6539603501575275,-101.0629,83.01,-39.56230000000001,-16.0144,216.7356,1.9170804642633963,2.8032077373891227,1.914052272430899,-1.3504014380592846,5.056245805348308,2.70805020110221,1.0986122886681096,0.0,0.0,0.6931471805599453,3.4657359027997265,0.0,3.8918202981106265,-0.8109302162163285,-1.7346010553881064,-64.0598,2.694870394434471,True,0
O43868_Q8NEM0,-0.256621107266436,-0.369071972318339,0.547887543252595,-0.0512688581314879,4.35337543252595,3.473051369238083,-2.815227247686434,-3.107273648286898,-2.9516722837599616,-3.2887571904162685,-4.411932117452787,-2.9516722837599616,-2.6372241485335977,-2.9516722837599616,-3.9529904439163666,-3.107273648286898,-2.010060396066475,-2.2636552466258286,-3.9529904439163666,-2.39044644878538,-2.815227247686434,-2.0433502551174656,-2.815227247686434,-3.6358302330241217,-3.6358302330241217,-2.5322191631529187,-1.945910149055313,-0.6599385095632928,-2.224149280706812,-1.0356701687113123,-1.7699548392612057,-2.9516722837599616,-0.047954393122035865,-3.107273648286898,0.0,-3.2887571904162685,-4.7518645651388995,-5.266138468183814,-3.9529904439163666,-5.266138468183814,-2.4830530811386766,-3.6358302330241217,-74.1635,-106.66179999999996,158.33949999999996,-14.8167,1258.1255,2.458574564141601,3.4736523388997647,2.459580635567593,-1.3136492524493308,5.66988092298052,2.3025850929940455,0.6931471805599453,0.0,1.6094379124341003,0.0,3.0910424533583156,1.9459101490553132,3.737669618283368,-1.7998566794606747,-0.24116205681688807,-17.6407,2.924912734725632,False,1
O43868_Q9UHX1,-0.358524444444444,-18.2229222222222,18.2591585185185,-0.0748503703703704,2.79468592592593,2.962548607159104,-2.8564702062204836,-2.8564702062204836,-3.992680908445601,-2.397895272798371,-3.648801230546526,-3.3900240810640305,-2.1420925066415024,-2.60463710572878,-3.3900240810640305,-2.723614717643322,-2.0672710060595825,-1.8044984950054843,-3.3900240810640305,-2.60463710572878,-3.0072046747162284,-2.3065771142635834,-3.0072046747162284,-3.648801230546526,-3.3900240810640305,-2.723614717643322,-2.1420925066415024,-0.7758388964050578,-1.5331297193707758,-1.5835744018441795,-1.3460204619819491,-2.60463710572878,-0.13062018241706475,-1.5835744018441795,-0.291910408561302,-2.397895272798371,-4.51085950651685,-4.51085950651685,-2.8564702062204836,-4.51085950651685,-1.6357552207514705,-3.648801230546526,-48.4008,-2460.0945,2464.9864,-10.1048,377.2826,2.012316772944861,2.9649743428471247,2.011314241746482,-1.9616585060234526,4.9126548857360515,2.3978952727983707,0.0,0.0,1.9459101490553132,0.0,3.0910424533583156,1.0986122886681096,3.6888794541139363,-0.9007865453381904,-0.8953840470548414,-50.6698,2.4450824212225903,False,0
O43934_P04626,-0.619390456431535,-8.40788008298755,8.64821950207469,-0.12154356846473,1.65986058091286,3.27236302349305,-2.83756117699232,-2.5005494268584543,-2.9188512292180335,-3.0065431896582067,-3.5983654465731036,-2.7617543800740716,-2.690696186409059,-2.690696186409059,-3.5983654465731036,-2.5005494268584543,-1.9839194750223001,-2.83756117699232,-3.7696212180899695,-2.9188512292180335,-3.0065431896582067,-2.238897273736787,-3.2061637892798385,-4.229957121050445,-3.5983654465731036,-2.2869072802748156,-2.443461241612607,-0.4760016478942909,-2.1481075623712695,-1.10957130245783,-1.7704063447574823,-2.690696186409059,0.040989344533195915,-2.5005494268584543,-0.19735943415849355,-2.105054117536564,-5.085536602269382,-5.085536602269382,-3.2061637892798385,-5.085536602269382,-1.10957130245783,-3.321644749960201,-149.2731,-2026.2991,2084.2209,-29.292,400.0264,1.8124464409538343,3.271872332087166,1.833172762769182,-1.578251229897517,5.488937726156686,3.2580965380214817,0.0,0.0,2.197224577336219,0.0,4.0943445622221,2.0794415416798357,4.605170185988091,-0.36070720746667095,-1.5163474893680884,-106.2404,3.1147456631255994,True,0
O43934_Q6P1N0,-0.267848201438849,-0.197992805755396,0.408256115107914,-0.0574107913669065,2.88148273381295,2.986669682836952,-2.429026191393543,-2.7540353143440326,-2.8866611784996286,-2.5276315944543413,-4.021773869387266,-3.2115765223865886,-2.7540353143440326,-2.5276315944543413,-4.021773869387266,-2.635290846819782,-2.173967715171952,-2.173967715171952,-3.4195465203303526,-2.337952236831337,-3.037169463418165,-2.429026191393543,-2.7540353143440326,-4.021773869387266,-2.7540353143440326,-2.7540353143440326,-1.7794893766362372,-0.687870123459102,-1.9621048349752968,-1.3385629582987033,-1.6698010621611916,-2.5276315944543413,-0.3268219807890522,-1.3818987496468504,-0.22631312607548848,-2.8866611784996286,-4.53974238066564,-4.53974238066564,-3.2115765223865886,-4.53974238066564,-1.837696564415079,-3.4195465203303526,-37.2309,-27.521,56.74759999999998,-7.9801,400.5261,2.0170885532296463,2.990705980376533,2.0177085273230295,-2.0848227205843526,4.941642422609304,1.9459101490553132,0.0,0.0,1.6094379124341003,0.0,2.9444389791664403,1.3862943611198906,3.4657359027997265,-1.2481440226390736,-1.1526795099383855,-19.4963,2.2386543870993587,False,0
