ExpID,y_true,y_prob,y_pred,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
Q9BY07_Q5T447,0,0.25669253,0,0.4736236,0.05928714,0.83443433,0.24605341,0.7779316,0.53833485,0.4154158,0.38267675,0.3530452,-0.0010773654,0.24943149,0.06601755,1.0813131,1.1054233,0.086500935,0.20352569,0.13581216,1.1437643,0.36695057,0.32942045,-0.00030548577,-0.00086011394,-0.00058860675,0.22603852,0.3405324,2.3328404,0.092376105,-0.0013381935,-0.0010877505,0.16459486,-6.7806424e-05,0.717488,-0.0003463191,0.6158825,0.40892905,0.6600025,0.7824356,0.6565222,0.24806035,1.11045,0.070399895,0.38225874,0.35093865,0.4075138,0.73477703,0.43504405,0.13554601,0.32665938,0.51658857,0.05396739,0.3756228,0.35625845,0.60475606,0.42347383,0.30045992,0.15735155,0.27759713,0.52334315,0.041253537,0.56568944,0.36614916,0.49180472,0.39192188,0.32558542,0.32198632,0.74280953,0.379904,-0.00040279547,0.31156364,1.3884567,0.31155676,0.33880123,0.83034486,0.017856829,0.44116336,0.57743585,0.13130629,0.2516211,-0.00034774156,0.072113395,0.43797126,0.49889064,0.3312583,-0.0004249287,-0.0023025875,0.5390204,0.30246082,0.4045357,-0.0008137962,0.28422078,0.2905517,-0.0019981766,0.42901245,0.34902427,0.057821803,0.51604366,0.44772285,0.27339068,0.14920947,0.4520295,0.6658335,-0.0022072177,0.9012768,-0.001151164,0.36168003,0.22973084,0.27577913,0.52332973,0.6101773,-0.0001234058,0.49055484,0.32129094,1.3067446,0.608027,0.37177777,0.3371603,0.3214498,0.42631492,0.3812307,-0.002054088,0.60094446,0.68581206,0.20840149,0.25678542,0.3579903,0.36912295,-0.00046674476,0.8569615
Q9BY07_Q7KZI7,0,0.36667895,0,0.46307912,-0.0010210472,0.6000939,0.2560121,0.7223935,0.4755433,0.41906133,0.38278425,0.3546155,-0.0017590217,0.22844277,-0.0026986331,0.71602994,0.51109785,-0.0017275695,0.2119503,-0.0011588545,0.7692875,0.36897987,0.3671758,-0.0014831205,-0.001905844,0.07240304,-0.0010503897,0.34648436,1.0763565,-0.0010260359,-0.00082802004,-0.0020326562,-0.0019254957,0.0008112823,0.66308194,-0.00034666448,-0.00011106858,0.34807664,0.4325149,0.6254444,0.549438,-0.0004068875,0.87324315,0.07600977,0.4495401,0.35106775,0.41022354,0.7472676,0.438074,-0.0009629144,-6.0498223e-05,0.13100675,0.3083783,0.11035165,0.3580447,0.6426725,-3.0134792e-05,0.19751471,0.4178935,0.27881372,0.49618244,0.0054527363,0.6974863,0.46632016,0.53215975,-0.00047753015,0.36822274,0.34440193,0.4408041,0.016155344,-0.00011671176,0.3571648,0.7129655,-0.0015296143,0.3542464,0.13251437,0.030181395,0.47509754,0.5263299,-0.001419457,0.3731491,-0.00095306296,-0.0024013699,0.4059245,0.20895937,0.33059287,0.01823281,-0.0020449227,0.10190763,0.23677912,0.40446064,-0.0024606741,0.2527233,0.2596395,-0.0004838551,0.32719338,0.238501,-0.0015703243,0.79112613,-0.00015287999,0.28940558,-0.0012040021,0.46417144,0.73237526,-0.0018742704,0.591747,-0.0011801008,0.3693666,0.253068,0.4194089,0.23248798,0.1752876,-0.0008547069,0.48951483,0.34907407,0.9269119,0.15801021,0.38770846,0.44316143,0.37924564,0.44593588,0.38154423,-0.0026588715,0.60299885,-0.00044835403,-0.0012220097,-0.0011316306,0.37169206,0.007832071,-0.0009662604,0.838028
Q9BY07_Q8NDZ4,0,0.21588917,0,0.51257473,0.33083084,0.95820135,0.2504045,0.8563604,0.56285876,0.41844404,0.37959424,0.35285562,0.122159205,0.18666905,0.3056065,1.2286134,1.73106,0.083097115,0.20617656,0.48308927,1.0330552,0.3688924,0.2805449,0.33308944,0.13875848,0.18510382,0.42448366,0.34091392,2.9803598,0.1497694,-0.0012023717,0.34866095,0.2553199,0.01682111,0.7259737,-0.00035105675,0.8183944,0.387188,0.59949166,0.69119513,0.56538564,0.45033973,1.0330043,0.23642442,0.47884867,0.35062575,0.40889,0.72760475,0.4349234,0.2843819,0.5638076,0.48810545,0.20402712,0.7142767,0.3553878,0.6806704,0.67759943,0.090695865,0.29212785,0.27947623,0.5422164,0.39783162,0.65727675,0.5608589,0.41024256,0.7910031,0.3867868,0.3240584,0.8858071,0.6558612,0.02403911,0.26106095,1.968518,0.6972644,0.39764944,1.2255992,-0.0012437693,0.49513036,0.45824018,0.3682385,0.3918675,0.30805364,0.22963348,0.47719383,0.62940514,0.3179322,-0.00021532064,-0.0006243325,0.59204596,0.19395514,0.40376484,0.12536162,0.13253818,0.31567767,0.18381172,0.31468934,0.21548247,0.42116493,0.57798576,1.025904,0.30029875,0.28095302,0.451207,0.738943,-0.0003594524,0.8760007,-3.8284375e-05,0.3646271,0.17811279,0.20781988,0.590846,0.91128796,-0.0015456327,0.49450755,0.3258892,1.5561148,0.57439446,0.38731226,0.45737103,0.37917855,0.4277576,0.38125834,-0.001315437,0.6024196,0.6571673,0.24682145,0.45356533,0.35533983,0.6153749,0.38305262,0.8053342
Q9BY10_Q8IWU2,1,0.33457512,0,0.5323595,-0.0012173073,0.87806475,0.2453387,0.91607124,0.5678932,0.418566,0.3808178,0.3530555,-0.00033945954,0.18147585,-0.0013983102,0.81160223,0.50119096,-0.0013673747,0.20572907,-0.00080900785,0.7969618,0.3686063,0.4033914,-0.0006141342,-0.0019495473,0.41076192,0.0067300936,0.34067526,2.1221051,-0.00089048204,-0.0015623416,-0.000735387,-0.0008064245,0.08954472,0.87256306,-0.0003464142,0.23859428,0.4023703,0.5027697,0.8416622,0.60269785,0.07938278,0.99047834,0.39550105,0.38298997,0.35050023,0.40766764,0.8169032,0.43449512,-0.0009878629,0.1017783,0.14034748,0.29590684,0.4045987,0.3678367,0.79784626,0.016431766,0.02108052,0.40928876,0.27866206,0.44676358,0.12424917,0.7205748,0.42799202,0.4377255,0.19380003,0.45559537,0.31761605,0.7684545,0.075214334,0.006818454,0.34538344,0.96187216,0.0481233,0.34250924,0.32302245,-0.0012341153,0.4606065,0.48206013,0.04286386,0.4019481,0.049019948,-0.0009888391,0.5068142,0.17347814,0.32316047,0.080394365,-0.0023278522,0.20958914,0.110200144,0.4042034,-0.0021748105,0.13768217,0.2684216,0.124974266,0.27749366,0.2165886,-0.0010610045,0.53064877,0.21180764,0.2804954,-0.000651735,0.47940958,0.7047722,-0.00084704196,0.47441053,-0.0010785018,0.36324373,0.17818172,0.17764707,0.12026879,0.22548652,-0.0010536727,0.4703368,0.31243238,0.9828622,0.28430936,0.35632098,0.5549779,0.6472355,0.43142188,0.3815851,-0.0022078054,0.6013795,0.14474055,-0.0012349619,0.10827845,0.35342842,0.10780611,0.04890937,1.0324631
Q9BY10_Q9NVJ2,0,0.21011658,0,0.4361051,0.8141309,1.5522501,1.6816463,0.9127534,0.6127647,0.41780758,0.37994128,0.3531026,0.5844446,0.29665652,0.9244212,1.0551105,1.9974204,0.5180069,0.26661405,0.8558952,1.010113,0.36915082,0.2666577,0.9300087,0.7282668,0.27693957,0.8455141,0.3406914,3.910845,0.8745672,0.49982354,0.60591906,0.805557,0.35099825,0.76652884,0.1055243,1.3052868,0.55747104,0.6254838,0.6799139,0.5821173,1.1345893,0.800295,1.6888424,0.5047506,0.3516283,0.40822414,0.6633634,0.43486038,0.76955235,1.189696,1.3666573,0.9356955,2.0737305,0.3927778,0.66556156,1.4845295,0.34559128,0.88308257,0.2762835,0.8616936,0.94844806,0.6724774,0.39061418,0.50625557,1.253356,0.37759063,0.3478303,1.9436681,1.0683782,0.5853741,0.20490204,2.211619,1.5381979,0.3643785,1.4900249,0.2640794,0.47093448,0.5556754,0.97333103,0.50834686,0.76265883,0.81953144,0.46358442,1.1247809,0.3409375,0.40717787,0.4233949,1.2603701,0.36357033,0.40264627,0.7737765,0.2540135,1.0520161,0.28335905,0.37457192,0.39517322,0.969293,0.4835426,1.6980833,0.27544364,0.90852493,0.42084104,0.61776596,1.0579218,1.0825139,0.02295342,0.36414665,0.39993683,0.41586313,0.8449056,0.9145757,0.04383883,0.4814198,0.31644708,1.4050055,1.2566586,0.386041,0.4186014,0.76202357,0.43591195,0.38136062,0.47658446,0.60078573,1.4092063,0.99201643,0.81669706,0.35317686,1.2131131,0.99244356,1.0479628
Q9BYT1_P18031,0,0.4592444,0,0.45103392,-0.0020179416,0.30096126,0.25203413,0.61434084,0.32791778,0.4185644,0.38076594,0.35326964,-0.0020821935,0.29757282,-0.002027018,0.44166353,-0.0020976912,-0.0024283144,0.25740817,-0.0018511512,0.24659911,0.36956036,0.31052956,-0.0014474808,-0.0019295748,-0.00047534518,-0.0026967297,0.3416149,0.25400627,-0.002333801,-0.00015848804,-0.0009676943,-0.0023500836,-0.00044095892,0.5232059,0.09963312,-0.0025117602,0.25674874,0.3031733,0.43639043,0.36811033,-0.0025472739,0.28376055,-0.0012058568,0.3824179,0.35108638,0.4079215,0.5122853,0.43532437,-0.0009779922,-0.0019301065,-0.001667138,0.027721299,-0.0022370196,0.38705862,0.549022,-0.0022167945,0.4996476,0.0947153,0.27697083,0.34015647,-0.002279875,0.36027268,0.36930695,0.32095212,-0.0015635408,0.34923053,0.47049874,0.31561896,-0.0027441096,0.106355794,0.35384458,-0.00065715425,-0.0015626731,0.3437573,-0.0026076946,0.31259498,0.4332673,0.41246223,-0.0018518446,0.20104805,-0.0021257831,-0.0025384815,0.4066764,-0.002403862,0.34016067,0.05251233,-0.0017900198,-0.0014959048,0.48220208,0.40289915,-0.0021173537,0.44807163,-0.0009062935,-0.0019111404,0.37113658,0.4294933,-0.0013691315,0.67221,-0.0017298616,0.29207224,-0.0012370029,0.3147904,0.55584955,-0.0016622182,0.084334314,-0.0014131234,0.36703262,0.42224258,0.582669,-0.0019038918,-0.001553972,0.051874697,0.47364062,0.3297738,0.22386129,-0.0028116948,0.28924817,0.3499438,0.117975034,0.40404847,0.3816285,-0.0024287982,0.6019308,-0.0019121636,-0.0012067433,-0.0015988367,0.35407144,-0.0018177459,-0.0018226373,0.5964829
Q9BYT1_Q9NPF2,1,0.37050158,0,0.52697235,-0.00080996775,0.5986233,0.2535138,0.9574719,0.52592134,0.41805285,0.3804571,0.35343295,-0.0018068651,0.18368667,-0.0026305541,0.7499871,0.38793316,-0.0019250348,0.20562312,-0.0018601931,0.7315993,0.36886996,0.35563156,-0.0012312501,-0.0019079442,0.18783937,-0.0012933384,0.3447868,0.9546904,-0.0014708271,-0.0017564585,-0.002057549,-0.001793701,-0.00014350563,0.8337291,-0.00035521426,0.040319555,0.30179936,0.37807164,0.68925613,0.5191755,-0.0017552709,0.8108764,0.10107048,0.45891926,0.36347568,0.40855935,0.7914262,0.43538013,-0.0009828857,-0.00019751253,-0.0008236917,0.18451867,0.0919689,0.35498583,0.70150983,-0.0005903698,0.025790831,0.39761788,0.27724102,0.44881937,0.052951146,0.7233883,0.43946785,0.43885583,-0.00016470518,0.37962055,0.2605489,0.42075709,-0.0012304956,-2.4036792e-05,0.37476945,0.5358076,-0.0015595248,0.34508568,0.13905929,-0.0012544548,0.508367,0.5482206,-0.0013548392,0.3783234,-0.00058386015,-0.0018931162,0.53437656,0.010551516,0.31769833,-0.00040202413,-0.0023194952,0.011789297,0.08659448,0.4029124,-0.0024900988,0.15273614,0.15606853,-0.00124201,0.25236487,0.21813037,-0.0022160357,0.5319236,-0.00046749593,0.28296304,-0.0012254838,0.42949483,0.68863696,-0.0022036268,0.3369913,-0.001118786,0.36843568,0.1774962,0.15587392,0.03610189,0.09137934,-0.001971005,0.5226003,0.31404445,0.91242987,0.11291636,0.38930535,0.49713913,0.3966149,0.51925534,0.38178214,-0.002685945,0.6013938,-0.000983444,-0.0012103651,-0.0016083784,0.35638645,0.002110005,-0.000734642,0.79992026
Q9BYT1_Q9NVE7,0,0.20506486,0,0.49971676,1.5674815,0.77157915,2.5835748,1.193553,0.5038195,0.41947603,0.3794108,0.35383824,0.9805859,0.18869042,1.3785777,0.9862715,2.2583432,1.0118161,0.20733716,1.3489951,0.9789838,0.36961856,0.25460467,1.4639542,1.4178731,0.62046397,1.2402818,0.34498036,4.200124,1.5556227,1.2067004,1.2962748,1.2439905,0.88112414,1.1662309,-0.00034525606,1.780673,0.57669973,0.5500062,0.5660205,0.54153615,1.5185455,1.171749,2.760477,0.3827449,0.35180333,0.40911642,0.5232529,0.43586278,1.2519618,1.5063313,1.7980883,1.5439255,2.9650674,0.35515207,0.67027533,2.2780478,0.06400882,1.880176,0.5673555,0.84772646,1.6172982,0.59094673,0.3739764,0.42162433,2.009188,0.37759197,0.26294988,2.43318,1.6223599,1.2298713,0.26359886,2.7739935,2.3192303,0.35843188,1.8479705,0.010122228,0.41392502,0.44004017,1.5731354,0.8362304,1.3671445,1.2906783,0.9534829,1.4329039,0.32037786,0.38113782,1.0543826,1.8425531,0.11615484,0.40281647,1.1420548,0.06113415,1.8185031,0.9373441,0.2938085,0.21831372,1.5363084,0.5189598,2.1934652,0.29374316,1.5440719,0.41761008,0.62271696,1.6904418,1.0108705,0.7797386,0.36883038,0.17624807,0.18579485,0.90107,1.7552671,0.15743287,0.52894706,0.3216399,1.248728,1.550993,0.38293037,0.51327735,1.1679751,0.45181865,0.3815809,1.039805,0.6014675,2.100133,1.7661772,1.0587717,0.35549563,1.7058119,1.7458936,0.8428899
Q9BYT1_Q9Y4L5,0,0.80036974,1,0.7048685,0.8929571,1.0134239,2.2346082,1.3142217,0.46683222,0.41567042,2.202317,0.35334742,1.9950876,1.6573298,2.2756104,1.1333525,2.0310695,1.7959955,2.9136808,1.2342482,1.1202854,0.3679318,3.0675433,0.87941414,1.0159887,1.7681704,1.0068994,0.3410381,4.954661,1.9528455,0.80464447,2.1023197,1.795013,0.62427145,1.0194231,5.2224207,1.6702902,0.47111103,0.6445572,1.6576416,0.45352626,1.4980447,1.1131729,2.1004643,0.3824231,0.3502835,0.40932745,0.41914433,0.43765712,3.0694559,2.2002869,1.5299176,0.89242893,2.6429892,1.1465163,0.86716384,1.4288775,5.0724587,0.92127025,2.5776892,0.7239676,1.0577857,0.38709658,0.33462524,0.35452023,1.4244833,0.31050724,2.6458282,2.6470385,1.2251877,2.737992,3.5629873,2.786359,1.8421929,0.34269652,2.370092,5.9069176,0.3798324,0.39709505,1.1757807,0.64420694,0.8406011,1.4878196,0.7972976,1.8418553,3.0219824,1.9940872,1.1892213,1.5104584,4.2097993,1.4568956,2.167304,4.864571,1.779517,0.53747493,0.6966886,3.8178263,0.83346975,2.5622568,1.6600801,0.28050968,1.0489807,0.38793802,0.81024885,0.9138484,1.7022163,0.05696562,0.36079988,3.7569375,3.640953,1.1834722,2.0402725,4.0907674,0.5624647,0.37180448,1.7772074,2.3776526,0.40091383,0.32036924,1.3898532,0.5489301,0.3821442,0.6516105,0.59820175,1.4957589,1.0788124,1.082476,0.36555007,1.5349692,0.8789987,1.3869427
Q9BYW1_Q15436,0,0.2575303,0,0.468102,0.06787289,1.0650167,0.24881415,1.0682414,0.46143207,0.41745284,0.38014665,0.35402116,0.10456892,0.21618065,0.17720813,0.97762555,0.7987502,0.054197576,0.20559391,0.31877756,0.80665195,0.3690882,0.22436562,0.027899057,0.0985644,0.068520434,0.56093246,0.34093693,4.286831,0.12292294,-0.00079785753,0.62235385,0.32448408,0.08043529,1.0193814,-0.00034604082,0.8664573,0.36119625,0.5243763,0.6116997,0.5334451,0.24998093,1.0374022,0.45684204,0.38267687,0.35192645,0.408613,0.73079586,0.43544817,0.19620311,0.45110807,0.33019006,0.4363669,0.8912867,0.35919723,0.77854544,0.4339974,0.1589164,0.37075222,0.27954808,0.4277378,0.5038721,0.5407457,0.40360215,0.38483348,0.5923477,0.3740443,0.2857561,0.8816106,0.29105225,0.1449291,0.28584743,1.2429444,1.0712956,0.35656643,1.4831262,-6.5827015e-05,0.48003525,0.4582229,0.44926158,0.56118727,0.25919443,0.19494085,0.7726251,0.50654566,0.32222742,0.083010584,-0.00013629804,0.45410487,0.19819145,0.402705,-0.0001976397,0.21103954,0.7479272,0.062261138,0.32579413,0.21932937,0.17249003,0.70703214,0.62276095,0.30605114,0.18646027,0.38826895,0.74735206,0.011038169,0.756013,-0.0011904192,0.3623977,0.2257716,0.2578553,0.42090547,0.9961942,-0.0011101743,0.58909285,0.3279932,1.080734,0.5583869,0.33689028,0.3933458,0.5197173,0.48288038,0.3816385,0.057028208,0.60083246,0.39290494,0.09984669,0.39626062,0.3533216,0.7508046,0.22807536,1.0707797
Q9BYW1_Q15437,0,0.24855766,0,0.45066053,0.25851887,0.97874457,0.2456035,0.6339869,0.5570955,0.41666567,0.38015988,0.3532507,0.057086624,0.19269004,0.038382214,1.1124204,1.0795039,-0.00014987319,0.20325203,0.18207072,0.99396557,0.369237,0.28671739,0.029981824,0.10308011,0.058577776,0.41524446,0.3412986,3.1395385,0.12469537,-0.00080918154,0.37489393,0.23467118,0.012318982,0.6913785,-0.00034585063,0.7509129,0.4126693,0.63900995,0.5369663,0.56439537,0.26773316,1.1329471,0.29938197,0.45996937,0.35017413,0.40804932,0.5703864,0.43474823,0.07365854,0.5071794,0.36850792,0.33840948,0.60109615,0.35410845,0.5986551,0.49808595,0.13158314,0.35263005,0.27930856,0.52054423,0.41937253,0.7635775,0.3788428,0.4222014,0.49251837,0.34511608,0.31424382,0.88562655,0.32208496,-0.00052372937,0.1689117,1.2919127,0.8274043,0.38060704,0.98872596,-0.001235905,0.43449444,0.4784772,0.33789164,0.23506472,0.2250714,0.10781741,0.423403,0.4884244,0.32218528,-0.00077948644,-0.00048066254,0.47089705,0.18001458,0.40204751,-0.00062606856,0.11120546,0.3339806,0.09992154,0.29015714,0.21704227,0.123449,0.44199282,0.61571616,0.26569206,0.11500494,0.5048038,0.6196067,-0.00044456005,0.66471046,-0.00024961994,0.36207148,0.17823972,0.2354763,0.39130393,0.7943684,-0.0011702774,0.50306666,0.32072943,1.2535547,0.5827512,0.3966058,0.5760012,0.42470574,0.3976555,0.38121057,-2.422612e-05,0.6003123,0.4493581,0.2158143,0.3733567,0.35316226,0.5765774,0.1516038,0.6331455
Q9BZV2_O75521,0,0.3742778,0,0.58014005,-0.000948963,0.60538554,0.2420312,0.8176714,0.40967894,0.41609696,0.38104326,0.35369185,-0.0001855995,0.18131828,-0.0023432411,0.68476415,0.41089356,-0.0022238235,0.20720103,-0.0014773136,0.76060754,0.36786494,0.30735517,-0.00023223263,-0.0019652022,0.070068434,-0.0013287207,0.34052855,1.0028832,-0.0013246378,-0.0018954362,-0.0021170296,-0.0022901217,0.015532992,0.73685163,-0.00034695005,-0.00012721893,0.3319147,0.43323305,0.54612786,0.40237936,-0.0001513929,0.6412596,0.10732083,0.44299948,0.34930888,0.40750512,0.4379307,0.43776372,-0.0009641419,0.00944021,0.12825204,0.11817439,0.26783586,0.35544205,0.6790908,-0.0005769646,0.056094546,0.29976878,0.27848652,0.45635536,0.053831756,0.43886977,0.3619965,0.4654067,0.026773361,0.30812508,0.31237498,0.44341546,-8.514919e-05,0.057178814,0.22414292,0.63288045,-0.0008257376,0.33915463,0.057465892,-0.0012463112,0.42378888,0.3734235,-0.0011336392,0.44540513,-0.00049456774,-0.0019014316,0.5707171,0.18089785,0.32195535,0.002007946,-0.002318297,0.06690443,0.13053337,0.40404212,-0.0024794613,0.1132072,0.34679717,-0.0003329307,0.23233876,0.21961819,-0.001231877,0.6341163,-0.00034762666,0.26649135,-0.001236956,0.3873461,0.625469,-0.0022437533,0.41515222,-0.00085228094,0.36043662,0.17973532,0.17872703,0.08145996,0.07970909,-0.0012286433,0.5367904,0.31829098,0.84105897,0.15158732,0.3338886,0.5283879,0.5919323,0.4782013,0.38074887,-0.0024986756,0.59933996,-4.6041183e-05,-0.0012168891,-0.001321598,0.35462308,0.048739746,0.014328615,0.8593672
Q9BZV2_P16070,1,0.35651314,0,0.4523778,-0.00061015773,0.7695739,0.24896567,0.8134989,0.5113905,0.41706896,0.38039628,0.3535855,-0.00069264957,0.1835187,-0.00037469628,0.47825924,0.46644333,-0.001413373,0.20568022,-0.0016950092,0.56022805,0.36876217,0.35626978,-0.0012553666,-0.001953691,0.074569345,-0.00016254745,0.3411581,1.6862423,-0.0018047942,-0.0015875205,-0.0016116449,-0.002356723,-0.0008595151,0.49840912,-0.00035293555,0.10652853,0.3023966,0.48701933,0.69756144,0.5481421,-0.00074202806,0.5833715,0.20904456,0.3838729,0.3491789,0.40921816,0.6864883,0.4343235,-0.0009889352,0.026139747,-0.00020755635,0.17099518,0.3883103,0.35531753,0.5613692,0.09870509,0.0082758,0.21027455,0.2791452,0.52238744,0.07153763,0.58920693,0.36787462,0.434997,0.075861834,0.36915517,0.23740704,0.44893467,0.021372763,-0.0012021024,0.14686169,0.6568954,-0.0014046772,0.3428731,0.20157285,-0.0012432294,0.47258115,0.46821105,-0.0013418773,0.21485198,0.042306848,-0.00068769,0.35452312,0.024035705,0.3203658,-0.0007940648,-0.0023263127,0.029931515,0.081996106,0.4027484,-0.0024431811,0.05552763,0.19038649,-0.0010379363,0.26974645,0.21750174,-0.0019218959,0.46411592,-0.0008436576,0.28404683,-0.0012495294,0.48477542,0.5907624,-0.0022012482,0.49511635,-0.001428411,0.3626574,0.17661567,0.14690423,0.09264322,0.27580538,-0.0017736652,0.47281662,0.32067296,0.9133217,0.14866862,0.32489276,0.5514983,0.41802907,0.41243654,0.38268504,-0.002483603,0.6019404,0.010486175,-0.0012366169,-0.00013005226,0.3534216,0.025935369,-9.045445e-05,0.6307156
Q9BZV2_P61106,0,0.20515573,0,0.5492667,0.6990847,0.8657791,0.68093,0.91972864,0.32594562,0.41647413,0.3817662,0.35310695,0.43360516,0.19878612,0.6656467,1.070781,1.8347155,0.17336123,0.20372601,0.7163663,0.8050697,0.3653421,0.13811514,0.63501734,0.5545986,0.0005028724,0.8953058,0.34047636,4.493266,0.55172056,0.13771275,1.0220755,0.75909674,0.3181496,0.7792058,-0.00035384743,1.323069,0.46355143,0.5367944,0.49360156,0.35699365,0.809322,0.6016689,0.8193549,0.38178322,0.34764588,0.40787768,0.44717613,0.43522182,0.6980246,0.97619873,0.821944,0.47749045,1.3455756,0.35521802,0.6513225,1.197946,0.10035696,0.78316486,0.27679533,0.6345798,1.1079729,0.33344805,0.33277723,0.3728804,1.1079792,0.30666962,0.32133076,1.852174,0.87656635,0.107439876,0.17400417,2.1466107,1.7822076,0.33943748,1.9522306,-0.00049005117,0.4439705,0.39904723,1.0070348,0.4692621,0.637337,0.68191814,0.46723145,0.8139116,0.32158902,0.023127902,0.25023806,1.0471653,0.16796641,0.40285692,0.57894146,0.11899082,0.6381193,0.40411416,0.28478763,0.2195776,0.68339854,0.57451755,1.3268535,0.27680627,0.7097826,0.34399894,0.7406063,0.8142242,0.81462294,-0.0013809531,0.36141837,0.18613458,0.19306311,0.7174738,1.2829705,-0.0017244422,0.52845377,0.31416672,1.3684059,0.8728317,0.3527928,0.32358742,0.57688,0.4788784,0.38096395,0.27918273,0.5975277,1.3713486,0.8723531,0.8679858,0.35407946,1.2531061,0.8461374,0.7713858
Q9BZV2_Q16563,1,0.9448865,1,0.5438837,1.222757,0.29965398,0.6826256,0.71820503,0.3296277,0.4164535,3.3613548,0.3537888,4.3455067,2.6882184,4.3743324,0.44248417,4.2815638,3.2179565,4.23584,2.5721052,0.2469126,0.36677808,5.14622,1.841746,1.3573169,3.6199162,1.8360242,0.34101373,0.2519128,4.0691414,1.4793466,3.942788,3.7316844,1.4581277,0.5579388,8.767067,2.4340174,0.25650597,0.2987151,2.244835,0.33151823,3.3208842,0.26797137,0.5071045,0.38251734,0.34777793,0.40786415,0.34826946,0.43459755,5.4204283,4.213541,1.4689902,0.06041111,0.97888607,1.6020948,0.7752642,1.3735126,8.177514,0.13143708,4.1495223,0.33452025,0.5604377,0.32591894,0.32586274,0.30742767,-0.0015615219,0.30794263,4.1245794,0.3011026,2.769167,4.497657,5.9569917,-0.0015883736,0.12285335,0.3422627,4.4852476,9.592655,0.38334167,0.32369965,1.4778025,0.34313926,0.7536221,2.8370695,0.35182542,4.0070987,4.2877536,3.4330616,2.480384,2.455228,6.6957526,2.1464305,4.0936675,7.9675612,3.0276027,1.9440022,0.8022462,5.3711886,1.2313714,3.7245452,0.9913516,0.27379304,0.49740687,0.27242187,0.59799486,0.24896297,2.5949395,0.28661862,0.36095852,5.6559978,5.4609528,2.4449587,4.2223773,6.741217,0.46546528,0.37921003,0.14946581,4.5442405,0.28684637,0.3158306,2.7404225,0.42475823,0.38116345,1.3955942,0.5981344,0.9249486,-0.0012298287,1.0806609,0.35187384,0.31288362,0.555249,1.8867412
Q9C0K1_Q8N2G8,0,0.36113057,0,0.5415784,-0.00041954423,0.8478442,0.24821047,0.8723085,0.38149214,0.41916856,0.3797333,0.35454303,0.031150235,0.23370981,-0.0019057055,0.7018225,0.76411474,-0.0010502663,0.22163625,-0.0013483012,0.67889625,0.3688922,0.29357332,0.067443706,-0.0019378524,0.41727743,-0.000792591,0.33913022,1.2413613,-0.0010478236,-0.000716086,-0.0018916266,-0.0016979162,0.0070091076,0.75364006,0.0021990277,0.009424926,0.2892504,0.56848395,0.679453,0.5589491,-0.00072383747,0.8121944,0.36590195,0.38107178,0.35363573,0.40824652,0.6130307,0.43634307,-0.0009837638,-1.5468286e-05,0.14672668,0.34741503,0.4672254,0.37776735,0.7161561,0.007517713,0.18055798,0.47375035,0.27531916,0.57455933,0.004472566,0.4336976,0.3723592,0.5459089,0.035400733,0.43620846,0.29523805,0.49462944,0.110485055,0.16262418,0.48951268,0.8281783,-0.001531649,0.34311906,0.16111496,0.050041314,0.4270576,0.51694757,-0.0014387601,0.5383696,0.10889729,-0.0017939197,0.68282884,0.15219562,0.3246722,-0.00020074302,-0.0018883944,0.06651017,0.23753972,0.39995977,-0.0023797357,0.25564018,0.4051232,0.36481532,0.3347552,0.31244147,-0.0012953996,0.8932904,-0.0010888531,0.28435382,-0.0012198781,0.46533835,0.69102794,-0.00042515062,0.75730944,-0.0011737099,0.3630398,0.26312777,0.29003477,0.4237286,0.18060905,-0.0006066638,0.49892,0.32053605,1.0361958,0.26362684,0.40775022,0.50321776,0.5886893,0.48823106,0.38125768,-0.0025379395,0.60145646,0.03568729,-0.0012142406,-0.00015715223,0.35469308,0.094777495,0.07074573,0.9364186
