ExpID,y_true,y_prob,y_pred,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
Q9BYT1_Q9NPF2,1,0.24130796,0,0.5209298,0.04027538,0.054783177,0.5590036,0.45856085,0.36744386,0.056698702,0.41811657,0.1138735,0.37263814,0.43325242,0.45207953,0.39736193,0.43735844,0.39931467,0.048516348,0.034278758,0.45089245,0.033847798,0.039384816,0.2885035,0.46279314,0.35542113,0.053947154,0.43739393,0.33430052,0.033374336,0.4381693,0.53384393,0.38462013,0.3006564,0.0744219,0.42221728,0.35241088,0.051611256,0.24936719,0.38394102,0.3823239,0.061815914,0.41356394,0.05414901,0.34772968,0.3438276,0.02702546,0.3051374,0.050591063,0.37289748,0.05601133,0.047891345,0.03399159,0.04623873,0.04318294,0.05891343,0.4821178,0.07516727,0.05338048,0.03259245,0.34369418,0.069823526,0.05455904,0.06467286,0.036328834,0.044292733,0.28541768,0.4663411,0.023265466,0.29898477,0.46449393,0.028934274,0.3196635,0.04429003,0.19776894,0.032941625,0.045876477,0.27996555,0.053853355,0.021296047,0.0239846,0.06377953,0.42446104,0.034069035,0.03477174,0.109753445,0.5073125,0.052343253,0.31450295,0.052047737,0.35973516,0.024853172,0.033805497,0.2760822,0.3859141,0.044159662,0.031666987,0.07541615,0.053856518,0.07000204,0.44785428,0.028017523,0.03892958,0.4446793,0.051660907,0.039195348,0.057602018,0.45199582,0.06702125,0.35627988,0.3484246,0.28533164,0.46107855,0.3137492,0.3585191,0.4004723,0.050301924,0.33693495,0.021763373,0.45005202,0.054430068,0.38353607,0.414247,0.03793223,0.02898532,0.48232642,0.52075845,0.39684528,0.26609212,0.043586776,0.40296042
Q9BYT1_Q9NVE7,0,0.1747002,0,0.6207122,0.0365896,0.058179114,0.6017324,0.47815344,0.5258946,0.038597677,0.5027374,0.09672525,0.58150095,0.55574435,0.49726558,0.52962595,0.51981854,0.5620559,0.024941687,0.021023532,0.5024951,0.021446507,0.043343477,0.47308987,0.5148374,0.43997908,0.018546036,0.58156717,0.4990335,0.020289723,0.5392022,0.54903394,0.47159734,0.41470766,0.083511926,0.5199504,0.48560154,0.051293716,0.4346375,0.49139878,0.53144586,0.060107134,0.62263536,0.03612701,0.49171972,0.52342415,0.035310883,0.5029351,0.014413905,0.46907294,0.07190771,0.026444167,0.017720934,0.064703904,0.04989065,0.037128445,0.52436423,0.09021307,0.05213815,0.022390895,0.4912802,0.032475222,0.024854928,0.06666044,0.012794177,0.052252937,0.44623944,0.5738408,0.016908383,0.3788698,0.5661979,0.0261788,0.38707802,0.01814406,0.45705825,0.022741953,0.043211836,0.49695817,0.039806522,0.03439741,0.04593053,0.045113683,0.5423077,0.042008944,0.022025995,0.104122505,0.520168,0.041503623,0.4659831,0.022201067,0.47035173,0.029739155,0.023711309,0.48293218,0.51612663,0.04512734,0.04673086,0.052305374,0.067385554,0.07847131,0.47169027,0.024176376,0.026896682,0.5527462,0.03283342,0.011875415,0.06722407,0.47824425,0.05353962,0.47645542,0.50329804,0.24309886,0.47693536,0.5091285,0.4889062,0.53745663,0.073362716,0.48154056,0.035784706,0.49542382,0.054565992,0.5131992,0.48715046,0.030387796,0.060262796,0.606514,0.53648597,0.46219385,0.3464742,0.03931855,0.47317368
Q9BYT1_Q9Y4L5,0,0.70806473,1,0.29120958,0.45655787,0.4462145,0.18834737,0.18389128,0.2051434,0.49494624,0.2565546,0.4118273,0.2493023,0.22183803,0.24532779,0.27421308,0.22982635,0.23809402,0.4141772,0.45149395,0.22292173,0.42506003,0.42594585,0.19352722,0.24996477,0.17216857,0.48264945,0.21528684,0.18283482,0.4592602,0.23317371,0.2629934,0.15979058,0.16605805,0.5237043,0.20400581,0.21300094,0.44890842,0.1644647,0.22685753,0.23903245,0.44677165,0.25445184,0.47735932,0.19629043,0.20325583,0.46380246,0.19653256,0.45804122,0.24784073,0.44466853,0.45998105,0.45620263,0.5184292,0.48054937,0.4419773,0.21080051,0.4965763,0.45300898,0.42215106,0.22542581,0.49285948,0.4574666,0.51431626,0.4698253,0.47056204,0.21353179,0.22253993,0.44403744,0.20275898,0.21041216,0.44319928,0.16223997,0.45744476,0.19048171,0.43659458,0.41816717,0.20236883,0.4862627,0.42738897,0.43722787,0.4800461,0.18407986,0.43703294,0.43103892,0.48131883,0.24694173,0.48340872,0.23099852,0.4674897,0.21438938,0.41016683,0.45106095,0.1804916,0.24494098,0.4402093,0.46112108,0.5168157,0.4342074,0.49266934,0.23455153,0.41748238,0.44650403,0.20712054,0.42123753,0.482781,0.43460733,0.21831019,0.52621347,0.22513282,0.23278405,0.19516508,0.18318008,0.16936517,0.21567261,0.23537646,0.4723861,0.26001048,0.45357686,0.1892116,0.41873825,0.2361543,0.24168816,0.43885693,0.40993544,0.22206837,0.26464373,0.23363204,0.20215403,0.41649872,0.2146327
Q9BYW1_Q15436,0,0.4406598,0,0.33854523,0.1301468,0.14755054,0.3578983,0.25575522,0.26998606,0.14788057,0.19901145,0.22083643,0.2329982,0.2079906,0.244839,0.26723817,0.22887416,0.1931727,0.12033888,0.12235068,0.2119174,0.10899936,0.13656154,0.16663876,0.21850714,0.18316497,0.13773373,0.22951585,0.15048441,0.11314226,0.24078281,0.33807698,0.18698397,0.14787917,0.20932929,0.23030977,0.19406469,0.13355231,0.10209969,0.21364032,0.19802926,0.14970967,0.22733045,0.11898497,0.15638037,0.22541605,0.102183424,0.13887998,0.09134067,0.22256339,0.13006234,0.10444959,0.10044732,0.17258696,0.13615087,0.10676047,0.32922432,0.14650163,0.13229086,0.11339686,0.18226925,0.15839705,0.1051844,0.17161325,0.112764426,0.11923472,0.1146189,0.31313625,0.10844425,0.16629262,0.30306253,0.10469463,0.14193964,0.104776874,0.1247,0.10899164,0.10739973,0.18995133,0.14639838,0.10958894,0.10211627,0.1292326,0.23676829,0.12756766,0.08561892,0.1515868,0.28904754,0.13167752,0.16123642,0.11111267,0.2165901,0.09970414,0.123565696,0.16506465,0.16898069,0.11632445,0.1373485,0.20136043,0.13141659,0.20121843,0.20827082,0.10534371,0.12421687,0.26180887,0.14818022,0.11284131,0.14491895,0.25719747,0.14814119,0.17289296,0.20312753,0.27653417,0.23837562,0.17413758,0.1566598,0.1969463,0.15328526,0.15499964,0.11962575,0.27164894,0.13170736,0.20125593,0.21167794,0.09315222,0.13196453,0.34245557,0.27462962,0.18531841,0.10869141,0.11400274,0.18593183
Q9BYW1_Q15437,0,0.39010495,0,0.27785996,0.06231369,0.054501444,0.30487975,0.20485498,0.20530975,0.060076334,0.18307209,0.16297813,0.18286496,0.16473995,0.22925839,0.23843722,0.23757225,0.2009952,0.046765897,0.03809246,0.20853762,0.034528792,0.041913163,0.11969008,0.20905049,0.157039,0.061475527,0.21710314,0.18176377,0.02594127,0.23333836,0.29751,0.18896866,0.116417244,0.116331205,0.22083516,0.17437367,0.050464272,0.13400054,0.18328622,0.16213618,0.071183965,0.20784132,0.044016078,0.1678415,0.19382653,0.0254942,0.15842892,0.02230143,0.19593795,0.06864294,0.035890974,0.026710762,0.07126384,0.06446109,0.053196672,0.3016821,0.07416357,0.06331359,0.029077407,0.17112084,0.08058039,0.035143055,0.08233323,0.034354802,0.05474744,0.11265382,0.28253326,0.021687023,0.14230697,0.2692813,0.022687543,0.14144081,0.023628738,0.1189018,0.03660506,0.037287842,0.15058847,0.058040418,0.031096336,0.030650014,0.06030539,0.21894424,0.049605947,0.032610286,0.102247916,0.25626555,0.053004917,0.15611234,0.04229583,0.18051703,0.028112102,0.03663651,0.1479077,0.14973426,0.030282494,0.038107287,0.11386379,0.057918064,0.13081782,0.20632659,0.023138992,0.050704505,0.24816325,0.045116227,0.022709073,0.05816134,0.22521769,0.06567085,0.16050385,0.16442879,0.29288852,0.24291208,0.13797913,0.12698588,0.17224291,0.052638758,0.14754018,0.047561314,0.23121858,0.05183984,0.16081765,0.20745125,0.037083633,0.05390254,0.25541186,0.26261783,0.22056833,0.13408405,0.05308542,0.16432892
Q9BZV2_O75521,0,0.4345905,0,0.2734592,0.16270098,0.13380226,0.3306887,0.25459898,0.31113642,0.13605422,0.20412248,0.3274772,0.19561557,0.25133094,0.2483269,0.22887689,0.22627969,0.20992924,0.17125815,0.133431,0.23886293,0.15428375,0.16507317,0.17495355,0.23555319,0.21655291,0.13876693,0.21256085,0.16386557,0.112161465,0.27016598,0.26761845,0.17185827,0.14120111,0.20851538,0.24977513,0.21271037,0.11469867,0.13704269,0.21260867,0.24311258,0.14762984,0.21288633,0.09854545,0.17744973,0.20946254,0.102221996,0.13127293,0.12013436,0.23971294,0.0965295,0.1200035,0.10704454,0.12901925,0.038045544,0.08763485,0.29225084,0.15039621,0.10656137,0.14802834,0.18914105,0.18696105,0.11581949,0.2095826,0.15018599,0.13267508,0.1406698,0.2517893,0.10515244,0.13692617,0.25870675,0.118693694,0.17872621,0.10755879,0.10864558,0.078032635,0.1696238,0.18441899,0.13410844,0.056486983,0.09174555,0.08537867,0.2143568,0.10777862,0.06490371,0.09007351,0.30159333,0.12003498,0.15997854,0.08908029,0.2113428,0.100304216,0.11922097,0.20983568,0.18832026,0.12676604,0.13796148,0.252843,0.12456718,0.1756254,0.19352028,0.14338166,0.15107256,0.24610387,0.14986213,0.10201222,0.13038653,0.2567911,0.1049862,0.20966685,0.28638822,0.19980167,0.25405598,0.17554873,0.17950204,0.18888365,0.15019378,0.20607676,0.10040668,0.24346331,0.1248323,0.2049673,0.21168406,0.089962296,0.113262005,0.32526997,0.26707006,0.22935599,0.10912684,0.10841837,0.17736602
Q9BZV2_P16070,1,0.5106867,1,0.14234729,0.15338238,0.12167389,0.19288789,0.11568886,0.109192364,0.14263728,0.11800002,0.21852717,0.118566506,0.13002957,0.1365626,0.1254827,0.11855661,0.11655484,0.116719715,0.079426944,0.15402599,0.1302698,0.1267386,0.08309745,0.15668088,0.14160687,0.11687167,0.13223399,0.109857105,0.078110196,0.1483885,0.17545757,0.12619685,0.09741255,0.19631909,0.11952161,0.12703775,0.149843,0.08284553,0.11910568,0.11767705,0.14988334,0.118243694,0.1179559,0.11479625,0.12925117,0.0959203,0.082539946,0.10586225,0.13646473,0.11347255,0.12624465,0.09729363,0.12903094,0.08603789,0.10529148,0.16060965,0.12816355,0.15669675,0.1034452,0.11421119,0.17111404,0.10754927,0.18447995,0.11994491,0.10148234,0.12056928,0.12439742,0.08957927,0.08553765,0.16132541,0.08488778,0.08440931,0.109255984,0.048673406,0.07363263,0.14730659,0.06350518,0.11095115,0.057904806,0.10574713,0.13889104,0.122956924,0.07556748,0.087909356,0.15739001,0.14813198,0.13387325,0.08269001,0.118742414,0.107045785,0.06908066,0.09318661,0.108095005,0.115714915,0.105427764,0.11358208,0.20756412,0.11977381,0.22040159,0.1168977,0.092944205,0.12702504,0.13502344,0.14416185,0.05341876,0.15289594,0.14065494,0.13363805,0.111505784,0.14644688,0.2846128,0.122392215,0.07297822,0.12133421,0.116612315,0.13480443,0.14464395,0.0902182,0.12657213,0.15495938,0.13465959,0.11515676,0.083613984,0.115129,0.15695018,0.15543595,0.14033583,0.081485264,0.116684385,0.11420917
Q9BZV2_P61106,0,0.48911592,0,0.20827015,0.12084768,0.123919345,0.29658332,0.18549478,0.22702032,0.15362452,0.1310017,0.2550504,0.16443387,0.15627013,0.16610728,0.16260469,0.14640225,0.15740217,0.1384148,0.103589155,0.18374932,0.14245398,0.13801889,0.1442436,0.16067688,0.17030777,0.13679518,0.1375729,0.14738883,0.1131092,0.17286925,0.2237587,0.1638212,0.1103096,0.20884901,0.19852923,0.14575599,0.14303868,0.13389136,0.13285275,0.16451576,0.16661449,0.14965712,0.13052434,0.1344699,0.2078652,0.11830007,0.098251835,0.11385412,0.17114542,0.12368743,0.11634503,0.12556358,0.1224339,0.09098501,0.11140199,0.27496856,0.16929333,0.13467354,0.15192725,0.1620879,0.15655077,0.12394408,0.18745343,0.14124757,0.13460787,0.10495776,0.21452609,0.092404656,0.08696381,0.20837931,0.11984272,0.11665318,0.11966874,0.09732135,0.08226212,0.17029886,0.1524295,0.10604753,0.07544756,0.098904334,0.1480105,0.20684497,0.114015095,0.108257666,0.15937048,0.18254046,0.13524994,0.11378169,0.108407825,0.14851525,0.10546234,0.0867443,0.15162729,0.11783299,0.14674112,0.12969002,0.21141538,0.13367386,0.19475125,0.12735315,0.11457221,0.14046353,0.22699815,0.13843232,0.08399139,0.15244636,0.19370882,0.13616355,0.11018455,0.20977382,0.23885918,0.14350091,0.14179616,0.1476576,0.16576782,0.16542515,0.12399104,0.09593012,0.17440647,0.14301313,0.14703505,0.11674075,0.10528447,0.10524491,0.26386356,0.2099336,0.15652202,0.048154205,0.14722988,0.10255579
Q9BZV2_Q16563,1,0.9834223,1,0.061508913,1.1947447,1.1286069,0.085197285,0.04070537,0.039021622,1.1649027,0.010844678,1.003081,0.021887358,0.025518026,0.026797524,0.024188245,0.018057922,0.013260045,1.1277307,1.1910855,0.021308271,1.1478828,1.09537,0.02094827,0.0065292832,0.03290233,1.2568474,0.022619516,0.0037067551,1.1792655,0.028303912,0.04700005,0.0148656415,0.018114578,1.19994,0.019836541,0.01669805,1.1220851,0.0013965301,0.014585293,0.023204641,1.0986773,0.021719992,1.2333891,0.008790222,0.035717953,1.243664,-0.0032067865,1.1955922,0.028187873,1.0758702,1.2345048,1.1501567,1.2263968,1.270394,1.1144458,0.04968284,1.2391477,1.2141258,1.1569079,0.018598491,1.2457123,1.1844517,1.1668199,1.2261091,1.2116513,0.0034326445,0.025889473,1.1808103,0.0046981215,0.03267284,1.1846105,0.012564376,1.2306025,-0.0024984514,1.2072557,1.0872011,0.01882161,1.1072859,1.2328017,1.242961,1.2117251,0.029069519,1.1140965,1.1368805,1.115246,0.038243625,1.2177885,0.01588897,1.1623333,0.010308029,1.1104503,1.2186939,0.014403817,0.019276638,1.1618156,1.224402,1.2033181,1.120638,1.1349492,0.03715464,1.1045494,1.2089058,0.03907649,1.0999669,1.1959051,1.1641068,0.02254135,1.2475073,0.0026252917,0.027698992,0.15039146,0.026187358,0.008255448,0.016778419,0.023738895,1.2171226,0.013591856,1.1328552,0.037493106,1.0313925,0.021069542,0.013372969,1.1650444,1.1070423,0.044393986,0.02978057,0.015204535,-0.00036823444,1.1161131,0.012948326
Q9C0K1_Q8N2G8,0,0.6586833,1,0.19510937,0.2757644,0.29876125,0.1395256,0.16317227,0.16895688,0.33786905,0.12507209,0.34391803,0.1526859,0.14509386,0.18083152,0.14242373,0.12505986,0.11446883,0.27835113,0.26810294,0.12963152,0.29102445,0.35816276,0.07951353,0.18502116,0.13209818,0.31263018,0.11384835,0.078767896,0.29531446,0.15520006,0.14456245,0.11304852,0.07948045,0.371111,0.15437186,0.13813835,0.2859868,0.074335106,0.11989675,0.120536216,0.34419057,0.14428246,0.28849265,0.092952766,0.1308739,0.25766245,0.1060013,0.2782793,0.17115866,0.2814514,0.30579427,0.294462,0.36457202,0.24176046,0.30656737,0.12865283,0.31656578,0.2896357,0.30808443,0.13342328,0.33262053,0.29624072,0.42624772,0.32936743,0.2712741,0.10195345,0.13475205,0.2755929,0.13548179,0.07921626,0.2801023,0.124176815,0.314328,0.07624368,0.2419894,0.30132854,0.079750754,0.33201593,0.26993462,0.2621611,0.28448725,0.12426779,0.25689825,0.22455288,0.2857233,0.15264928,0.32762662,0.11361368,0.25172594,0.1201458,0.22934479,0.29120737,0.11686174,0.11196004,0.31183574,0.29743424,0.37280276,0.30798262,0.33309162,0.13010827,0.31611195,0.2961885,0.11342124,0.34023643,0.26248553,0.34215018,0.15748262,0.30583635,0.12301543,0.15051752,0.2245033,0.1366073,0.0793725,0.14155394,0.13884784,0.35146496,0.18738006,0.28344542,0.10070216,0.3129108,0.11412057,0.11901283,0.26490402,0.26730326,0.15231863,0.1603218,0.120768294,0.09841041,0.26626736,0.09584139
Q9C0K1_Q9GZY4,1,0.90608025,1,0.17872684,0.68416333,0.701607,0.13097148,0.12886381,0.118583426,0.7751882,0.083031744,0.5577521,0.11260627,0.076830484,0.13131385,0.10966242,0.07730313,0.10392337,0.6647671,0.72453535,0.08242297,0.6725856,0.70831907,0.08479918,0.15064284,0.08791771,0.7346093,0.09749347,0.08125076,0.74635094,0.11121494,0.11664931,0.07953037,0.084971935,0.7802962,0.10533548,0.08580539,0.72504723,0.0650572,0.08117538,0.10150586,0.7062376,0.12868035,0.767782,0.06380149,0.08470239,0.7947178,0.07126885,0.7220299,0.12548849,0.7068881,0.7659201,0.6979934,0.7791366,0.79516053,0.6869109,0.11615639,0.79247427,0.72702795,0.67532283,0.075018734,0.7445272,0.7205801,0.775862,0.7224968,0.7445566,0.10416714,0.11563645,0.72744703,0.104350515,0.09726831,0.7322572,0.10351775,0.7321426,0.08015904,0.7334908,0.66395354,0.10463205,0.7743044,0.7338255,0.76089376,0.7129188,0.08256762,0.74369484,0.6947655,0.7571084,0.11885961,0.7623754,0.09539584,0.7160158,0.07070054,0.6701691,0.71147674,0.06960216,0.073055275,0.71934205,0.7478561,0.7436802,0.7093094,0.776584,0.10447377,0.65311116,0.71162766,0.087972134,0.6782663,0.723485,0.69966483,0.11696712,0.7976836,0.06818004,0.112784944,0.17070799,0.10034289,0.062181685,0.12593542,0.10788871,0.77007914,0.1295694,0.7299609,0.093908735,0.6882537,0.08790752,0.08636801,0.7377907,0.6766722,0.1280929,0.109710336,0.10013879,0.07089947,0.68404526,0.08574821
Q9GZN6_O00487,0,0.56573486,1,0.24160014,0.36927006,0.35127178,0.2621309,0.26601487,0.27630287,0.39434183,0.36534512,0.37210986,0.26960716,0.35971984,0.2919094,0.25324813,0.35014296,0.35114992,0.3332788,0.38564533,0.38377124,0.3642237,0.32457134,0.23792791,0.41371033,0.3218029,0.38520816,0.35737488,0.29478732,0.35955507,0.435425,0.36431098,0.28109494,0.26458445,0.41204697,0.35810265,0.33362678,0.35208365,0.23025206,0.3242304,0.3166123,0.3371067,0.30802718,0.39775455,0.29569146,0.27260727,0.38738838,0.26621696,0.35724738,0.31283596,0.35603237,0.37430027,0.36178547,0.40011552,0.40068373,0.36038303,0.32009503,0.3824725,0.38186064,0.32751817,0.3356151,0.39708123,0.35817647,0.41113463,0.38535592,0.367853,0.31651694,0.32604283,0.3609638,0.21497868,0.34333178,0.3536456,0.28783545,0.36983877,0.22148465,0.37472224,0.35661796,0.16010757,0.3724686,0.3614563,0.35263786,0.39200866,0.2767208,0.3476406,0.3548237,0.40997526,0.3426872,0.3989843,0.26092517,0.3865716,0.30645558,0.32406685,0.36544436,0.29665402,0.33648455,0.3439552,0.34864315,0.4161925,0.3598005,0.3952052,0.30365285,0.33015913,0.37461752,0.34299734,0.33846197,0.36761248,0.35856345,0.37312645,0.43092757,0.37525177,0.37892407,0.17967255,0.31507763,0.27270037,0.2817759,0.23346967,0.37600398,0.37686312,0.35878694,0.25295946,0.3264478,0.32730442,0.32190955,0.3681041,0.3317571,0.3298182,0.36717534,0.42388088,0.24928285,0.3374622,0.2903303
Q9GZN6_O75143,0,0.51529396,1,0.51105917,0.24220255,0.22806069,0.25503632,0.2545032,0.30722666,0.25349087,0.26342013,0.26786774,0.42904967,0.26903525,0.34077665,0.40973178,0.1739522,0.18978675,0.21588382,0.20926373,0.16359976,0.21212485,0.2320602,0.21221147,0.2764003,0.073488146,0.2547391,0.24143218,0.1584233,0.22156055,0.10571238,0.29948288,0.18347105,0.21930017,0.29987186,0.1729329,0.20073256,0.25245297,0.086886585,0.3044442,0.16905507,0.26517358,0.46268025,0.24901046,0.09593586,0.28427052,0.25987533,0.16185735,0.20881177,0.40773237,0.24318193,0.22295466,0.22012672,0.27547422,0.2453667,0.2080431,0.23172426,0.2898255,0.2612431,0.20096822,0.26365048,0.28144822,0.24257886,0.313134,0.22766563,0.25049752,0.22677603,0.1846611,0.20452216,0.30550534,0.12449185,0.22325762,0.3131644,0.2209164,0.13670903,0.21632493,0.2438126,0.3745574,0.24314903,0.19139965,0.20665288,0.2942987,0.18538594,0.21279724,0.22139733,0.2802608,0.33128348,0.24953234,0.21805102,0.23179117,0.18832777,0.19096342,0.19872266,0.16355005,0.2691164,0.2210476,0.21952066,0.2987148,0.24787031,0.27788678,0.2694373,0.22280012,0.24507926,0.14405204,0.21585882,0.18793686,0.2503326,0.19474559,0.27680036,0.14250419,0.2102132,0.17362884,0.12692513,0.15587918,0.20923834,0.3279277,0.27077696,0.29871836,0.20965175,0.18648966,0.23226458,0.2855796,0.2572669,0.213038,0.19261523,0.3096783,0.2525808,0.08194796,0.20817755,0.22339289,0.14960973
Q9GZN6_P17980,0,0.21013437,0,0.47108725,0.19769059,0.174403,0.45972762,0.4965796,0.49086717,0.19683531,0.6619521,0.25916803,0.5022668,0.6148675,0.51969963,0.48703346,0.6333308,0.5983871,0.18521455,0.16338503,0.6816175,0.18552488,0.2098487,0.4968698,0.70803696,0.5059632,0.18892148,0.6108297,0.57232845,0.1547239,0.70875835,0.6420153,0.5922389,0.52019113,0.21169807,0.61682206,0.57684827,0.1825007,0.43133402,0.5545387,0.5735396,0.22270083,0.57439315,0.14519536,0.49352562,0.4928843,0.15300857,0.5116458,0.17139812,0.57542986,0.1489492,0.16494957,0.12297169,0.20491782,0.12300369,0.12773532,0.66277146,0.18847786,0.1484571,0.16485791,0.55059147,0.2477847,0.20622152,0.2646773,0.18971987,0.16939802,0.5815329,0.6149919,0.14645395,0.447857,0.63424736,0.16553643,0.5663627,0.17347577,0.41172263,0.12742637,0.18644905,0.42317542,0.18699148,0.15080667,0.13907366,0.15546113,0.646967,0.1389525,0.10798998,0.15989059,0.5332771,0.15334953,0.47202402,0.17279704,0.5517936,0.106946,0.14900188,0.4406729,0.54930025,0.17361905,0.16331516,0.25466114,0.18175066,0.19201335,0.6089165,0.15907289,0.17688687,0.6816281,0.22492944,0.12049759,0.19526295,0.65878344,0.16591272,0.63046294,0.6077723,0.19502689,0.49412116,0.566146,0.561191,0.4161356,0.21533866,0.5422014,0.1368667,0.53474134,0.22428524,0.5807827,0.5956267,0.13543016,0.15478715,0.5360962,0.70105195,0.66738653,0.52464885,0.16885063,0.5631535
Q9GZN6_P46821,0,0.74007356,1,0.42512935,0.5810576,0.41125974,0.35257977,0.39154223,0.1945242,0.44751295,0.1744277,0.5023132,0.34249195,0.211386,0.2687959,0.26247224,0.1615932,0.21818505,0.44965488,0.47790363,0.20800896,0.44981194,0.5451165,0.28513157,0.1633198,0.20101096,0.342952,0.22674981,0.14131275,0.40889728,0.21006979,0.28071585,0.20094119,0.15914378,0.48832503,0.22357951,0.16834934,0.43683144,0.15951824,0.14760263,0.19171014,0.55828184,0.23490441,0.5438371,0.2185647,0.19318573,0.49625924,0.14077748,0.39892286,0.23995455,0.5786342,0.43589765,0.4388801,0.56271213,0.52370596,0.4228208,0.2373169,0.5108561,0.5589212,0.5206061,0.18811336,0.36556906,0.31061524,0.47443488,0.36536765,0.5396891,0.17364226,0.1990587,0.44593552,0.20390189,0.21489318,0.49058497,0.14445144,0.4502811,0.21445139,0.4698067,0.41741285,0.1882785,0.43601084,0.46634117,0.6389441,0.4454281,0.16922659,0.49843737,0.54247034,0.5147457,0.28741348,0.46680006,0.15334396,0.38477436,0.21024331,0.5902077,0.45847133,0.16632551,0.16161095,0.45872983,0.59014344,0.54361564,0.5154234,0.561212,0.23727046,0.5164651,0.49791545,0.1526587,0.4752456,0.37885034,0.6027789,0.18974656,0.41746458,0.17906734,0.16720106,0.19418477,0.2230971,0.12429517,0.21710278,0.23182097,0.43261257,0.15498656,0.56819004,0.20521326,0.58659935,0.25424328,0.22235681,0.44121376,0.60539705,0.31249562,0.198302,0.14170559,0.23146774,0.51257294,0.19188084
Q9GZN6_P78344,0,0.15452579,0,0.5918881,0.11107274,0.13592367,0.56707174,0.6390865,0.5392648,0.15788378,0.7714718,0.15569805,0.5809262,0.61390746,0.6799044,0.60214865,0.72196805,0.660381,0.11980366,0.13332959,0.6912931,0.12235674,0.10253636,0.5381441,0.76031595,0.5404244,0.13921787,0.7495254,0.6010063,0.12891491,0.7324495,0.7227098,0.5791777,0.5067848,0.17809495,0.7053422,0.6855176,0.14209388,0.52097607,0.6891241,0.68972063,0.122791894,0.6828832,0.16977796,0.5795364,0.50945055,0.13738269,0.6337574,0.15117632,0.6307307,0.17152002,0.14387208,0.14782013,0.14502236,0.15072472,0.16051073,0.6592427,0.14290458,0.14108,0.11558416,0.6894927,0.14794225,0.16047528,0.14897801,0.12567645,0.1501976,0.635038,0.63605404,0.13075198,0.5725451,0.6463262,0.11796051,0.6410504,0.11490539,0.44118503,0.1336858,0.12583564,0.4968758,0.14909364,0.12256333,0.11800388,0.16429225,0.622965,0.14505912,0.1462549,0.22725572,0.72224456,0.14520952,0.5286781,0.14397252,0.64062387,0.13347891,0.15003274,0.52103704,0.7018701,0.10549088,0.12843083,0.12617356,0.13070382,0.15285675,0.75529367,0.10830271,0.13704586,0.64188296,0.13016205,0.18502574,0.12950234,0.70640594,0.18841071,0.77774465,0.6317197,0.27855593,0.6682622,0.58703065,0.5493706,0.56391835,0.11696891,0.66758984,0.1525529,0.62956214,0.12785694,0.6809516,0.7366757,0.14590968,0.11454847,0.5241004,0.7722054,0.68759143,0.63838255,0.119290635,0.7223177
